NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
72,551,32,3.26,1,,,7
69,551,32,3.42,1,,,6
72,551,32,3.42,1,,,7
72,551,32,2.85,1,,,7
72,551,32,3.04,1,,,7
72,551,32,3.44,1,,,7
72,551,32,3.41,1,,,7
72,551,32,2.97,1,,,7
69,551,32,3.37,1,,,6
69,551,32,3.3,1,,,6
72,551,32,3.22,1,,,7
72,551,32,2.86,1,,,7
72,551,32,3.37,1,,,7
72,551,32,3.38,1,,,7
72,551,32,3.38,1,,,7
69,551,32,2.81,1,,,6
72,551,32,3.33,1,,,7
72,551,32,3.47,1,,,7
72,551,32,3.31,1,,,7
72,551,32,2.91,1,,,7
69,551,32,3.6,1,,,6
72,551,32,3.51,1,,,7
72,551,32,3.42,1,,,7
72,551,32,3.32,1,,,7
72,551,32,2.99,1,,,7
72,551,32,3.33,1,,,7
69,551,32,3.28,1,,,6
72,551,32,3.34,1,,,7
72,551,32,3.14,1,,,7
72,551,32,3.3,1,,,7
