NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
720,3292,310,14.85,1,,,63
720,3292,310,14.07,1,,,63
720,3292,310,14.11,1,,,63
720,3292,310,21.14,1,,,63
752,3292,310,17.95,1,,,64
734,3292,310,18.76,1,,,64
720,3292,310,20.13,1,,,63
731,3292,310,20.27,1,,,63
720,3292,310,21.06,1,,,63
752,3292,310,16.79,1,,,64
720,3292,310,21.01,1,,,63
720,3292,310,20.64,1,,,63
720,3292,310,21.08,1,,,63
720,3292,310,21.36,1,,,63
720,3292,310,21.07,1,,,63
717,3292,310,20.38,1,,,62
720,3292,310,14.56,1,,,63
720,3292,310,21.74,1,,,63
720,3292,310,22.02,1,,,63
752,3292,310,16.83,1,,,64
720,3292,310,21.06,1,,,63
720,3292,310,19.53,1,,,63
720,3292,310,22.29,1,,,63
752,3292,310,17.54,1,,,64
720,3292,310,14.09,1,,,63
720,3292,310,24.82,1,,,63
720,3292,310,13.47,1,,,63
720,3292,310,14.94,1,,,63
720,3292,310,24.27,1,,,63
752,3292,310,17.82,1,,,64
