NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
393,2318,134,7.16,1,,,40
393,2318,134,7.03,1,,,40
1336,2318,134,9.88,1,,,121
393,2318,134,7.12,1,,,40
385,2318,134,7.22,1,,,36
1155,2318,134,10.7,1,,,99
211,2318,134,6.48,1,,,19
1155,2318,134,11.17,1,,,99
1155,2318,134,10.94,1,,,99
385,2318,134,7.49,1,,,36
189,2318,134,8.57,1,,,16
242,2318,134,7.79,1,,,23
882,2318,134,7.64,1,,,76
1155,2318,134,10.27,1,,,99
1155,2318,134,10.45,1,,,99
1101,2318,134,10.68,1,,,95
1155,2318,134,10.58,1,,,99
189,2318,134,9.05,1,,,16
242,2318,134,7.5,1,,,23
1155,2318,134,10.59,1,,,99
385,2318,134,7.27,1,,,36
397,2318,134,7.26,1,,,46
224,2318,134,9.07,1,,,20
211,2318,134,6.47,1,,,19
234,2318,134,7.63,1,,,21
242,2318,134,7.35,1,,,23
363,2318,134,9.27,1,,,41
234,2318,134,7.82,1,,,21
283,2318,134,9.44,1,,,27
385,2318,134,7.4,1,,,36
