NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
127,829,34,3.86,1,,,9
127,829,34,4.12,1,,,9
130,829,34,3.55,1,,,9
124,829,34,3.62,1,,,8
124,829,34,4.48,1,,,8
127,829,34,4.13,1,,,9
124,829,34,4.14,1,,,8
130,829,34,4.14,1,,,9
147,829,34,4.23,1,,,8
127,829,34,3.56,1,,,9
127,829,34,3.95,1,,,9
127,829,34,4.07,1,,,8
127,829,34,4.41,1,,,9
127,829,34,4.11,1,,,9
127,829,34,3.47,1,,,9
130,829,34,3.67,1,,,9
147,829,34,4.31,1,,,8
124,829,34,3.91,1,,,8
127,829,34,4.37,1,,,9
127,829,34,3.93,1,,,9
127,829,34,4.23,1,,,9
124,829,34,3.92,1,,,8
127,829,34,4.0,1,,,9
127,829,34,3.73,1,,,9
127,829,34,3.84,1,,,9
127,829,34,3.94,1,,,9
127,829,34,4.21,1,,,9
127,829,34,3.49,1,,,8
127,829,34,3.57,1,,,9
127,829,34,4.09,1,,,9
