NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1575,3565,218,23.2,1,,,160
530,3527,218,30.13,0,,,49
625,3527,218,30.18,0,,,52
276,3269,204,30.18,0,,,16
501,3529,218,30.14,0,,,48
3403,2243,134,30.2,0,,,600
1575,3565,218,24.31,1,,,160
49,597,0,30.43,0,,,10
1575,3565,218,23.53,1,,,160
561,3531,218,30.22,0,,,50
1575,3565,218,22.96,1,,,160
31,3502,218,30.18,0,,,7
174,3397,206,30.17,0,,,26
1575,3565,218,24.02,1,,,160
592,3525,218,30.2,0,,,51
561,3547,218,30.16,0,,,50
561,3519,218,30.14,0,,,50
3403,3560,216,30.18,0,,,600
21,3518,216,30.21,0,,,4
561,3535,218,30.19,0,,,50
1057,3514,218,30.22,0,,,84
,,,,,,,
31,2719,148,30.22,0,,,7
1968,3177,194,30.22,0,,,296
21,3561,218,30.17,0,,,4
31,3505,218,30.19,0,,,7
1575,3565,218,23.99,1,,,160
3403,3381,208,30.22,0,,,600
31,3509,218,30.22,0,,,7
201,3265,204,30.15,0,,,29
