NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
39,611,332,901.98,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,986.769,188674,346,0.76,47,5,647
39,611,332,898.38,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,983.684,174528,346,0.76,47,5,647
39,611,332,905.24,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,990.004,188674,344,0.75,47,5,647
39,611,332,906.97,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,992.382,188674,274,0.6,47,5,647
39,611,332,898.33,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,983.508,105085,344,0.75,47,5,647
39,611,332,903.85,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,988.947,188674,512,1.12,47,5,647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,611,332,901.23,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,985.971,188674,274,0.6,47,5,647
39,611,332,901.05,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,985.699,188674,346,0.76,47,5,647
39,611,332,900.56,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,984.953,188674,346,0.76,47,5,647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,611,332,898.43,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,983.555,147554,274,0.6,47,5,647
39,611,332,903.5,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,988.752,188674,274,0.6,47,5,647
39,611,332,902.57,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,987.508,188674,344,0.75,47,5,647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,611,332,900.48,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,985.15,188674,274,0.6,47,5,647
39,611,332,904.44,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,989.408,188674,346,0.76,47,5,647
39,611,332,904.73,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,989.824,188674,344,0.75,47,5,647
39,611,332,903.21,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,988.228,188674,512,1.12,47,5,647
39,611,332,904.29,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,989.266,188674,522,1.14,47,5,647
39,611,332,903.19,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,988.138,188674,502,1.1,47,5,647
39,611,332,905.39,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,991.014,188674,512,1.12,47,5,647
39,611,332,902.02,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,986.688,188674,344,0.75,47,5,647
39,611,332,903.44,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,989.233,188674,274,0.6,47,5,647
39,611,332,904.79,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,989.819,188674,274,0.6,47,5,647
39,611,332,903.35,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,988.259,188674,274,0.6,47,5,647
39,611,332,898.07,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,983.873,454177,346,0.76,47,5,647
39,611,332,898.34,0,,,2,1689,484,43.0,22,44,2176,21.5,11.0,15,7.5,0.25,0.701,0.606,647,315,257,983.79,138819,274,0.6,47,5,647
