NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
555,352,186,28.35,0,,,111,12225,2701,4242.0,82,2777,15810,38.22,0.74,362,3.26,1.0,0.905,0.894,557,12884,3460,25.546,146874,7009,0.86,13,4,316
948,347,184,28.24,0,,,95,12238,2531,4342.0,190,2653,15595,45.71,2.0,663,6.98,0.941,0.892,0.885,435,13196,5087,24.799,23869,9232,0.93,27,7,307
720,347,184,28.82,0,,,102,15112,3347,3609.0,106,3147,19485,35.38,1.04,512,5.02,1.0,0.892,0.885,530,14277,3291,26.128,455280,7249,0.9,23,5,308
539,347,184,28.29,0,,,44,10251,2244,1865.0,113,2022,13120,42.39,2.57,382,8.68,1.0,0.892,0.885,535,12174,3255,26.728,277263,8187,1.16,40,12,308
720,347,184,28.46,0,,,102,15112,3347,3609.0,106,3147,19485,35.38,1.04,512,5.02,1.0,0.892,0.885,530,14277,3291,25.761,429367,7249,0.9,23,5,308
589,346,184,28.29,0,,,109,18096,4090,4245.0,87,4448,23424,38.94,0.8,393,3.61,0.941,0.889,0.885,451,18316,4664,24.723,307870,10157,0.89,30,6,307
673,346,184,28.15,0,,,86,11700,2555,3629.0,153,2306,14936,42.2,1.78,434,5.05,0.941,0.889,0.885,470,12413,3407,25.454,254726,6479,0.87,13,4,307
1123,360,196,28.4,0,,,119,18603,4119,5259.0,183,4015,24022,44.19,1.54,821,6.9,0.941,0.925,0.942,812,36047,11329,24.232,357059,28755,1.37,13,3,325
406,355,186,28.34,0,,,26,9837,2240,1054.0,86,1787,12600,40.54,3.31,294,11.31,1.0,0.913,0.894,758,10559,2856,27.189,373630,7814,1.19,44,13,317
378,349,178,28.19,0,,,15,6027,1329,985.0,77,1170,7718,65.67,5.13,286,19.07,1.0,0.897,0.856,1012,7623,4989,27.469,386741,16671,1.5,31,12,304
378,349,178,28.11,0,,,15,6027,1329,985.0,77,1170,7718,65.67,5.13,286,19.07,1.0,0.897,0.856,1012,7623,4989,27.23,415191,16671,1.5,31,12,304
1323,346,184,28.08,0,,,120,21169,4655,5411.0,258,4118,27027,45.09,2.15,945,7.88,0.941,0.889,0.885,470,37268,18658,23.912,458194,39756,1.42,13,3,307
673,346,184,28.3,0,,,86,11700,2555,3629.0,153,2306,14936,42.2,1.78,434,5.05,0.941,0.889,0.885,470,12413,3407,25.909,392506,6479,0.87,13,4,307
