NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1472,1572,27.85,0,,,26,8982,1002,2534.0,18,955,10376,97.46,0.72,218,8.72,0.629,0.792,0.868,3230,1983,592,1.852,243,740,0.27,223,36,1782
210,1615,1560,28.06,0,,,21,76970,16441,1881.0,15,4365,93598,89.57,0.75,175,8.75,0.886,0.869,0.861,28334,3006,529,1.899,246,740,0.11,223,26,1854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1398,1298,27.98,0,,,21,51594,10582,1203.0,12,3204,62449,57.29,0.6,256,12.8,0.886,0.752,0.716,14831,4777,1129,3.815,254,1018,0.18,223,23,1558
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1220,1116,27.86,0,,,25,36033,6503,903.0,5,2302,43069,36.12,0.21,193,8.04,0.886,0.656,0.616,2445,2321,206,1.418,212,309,0.13,223,29,1333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1424,1520,27.31,0,,,24,8750,993,2114.0,17,904,10113,88.08,0.71,211,8.79,0.629,0.766,0.839,3064,1846,560,2.007,243,740,0.28,223,35,1719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1518,1428,27.82,0,,,20,72319,15444,1688.0,14,4096,87932,84.4,0.74,168,8.84,0.886,0.817,0.788,25465,2737,473,1.909,246,714,0.11,223,25,1713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
