NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
22,6297,12022,896.75,0,,,4,121797,22003,78.0,4,11414,144344,19.5,1.0,14,3.5,0.135,0.733,0.909,12041,31,8,342.631,202,21,0.0,3645,869,12041
259,8047,12960,896.34,0,,,87,109446,6542,1734.0,2,6813,120376,19.93,0.02,171,1.99,0.595,0.937,0.98,13737,176,89,297.298,202,98,0.01,3645,565,13276
253,8122,12994,896.44,0,,,85,183952,19622,1726.0,2,17149,209378,20.31,0.02,167,1.99,0.757,0.946,0.982,33240,178,88,302.263,202,102,0.0,3645,553,13382
11,6297,12022,895.74,0,,,3,628598,115432,56.0,4,80423,744250,18.67,1.33,4,1.33,0.135,0.733,0.909,12041,456,105,525.779,202,119,0.0,3645,223,12041
76,8466,13220,899.27,0,,,25,6040275,1093311,494.0,2,812101,7137051,19.76,0.08,49,1.96,0.838,0.986,1.0,4492712,12999,28,302.479,202,42,0.0,73733,31751,
259,8120,12994,897.56,0,,,87,185454,19622,1766.0,2,17208,210927,20.3,0.02,171,1.99,0.757,0.946,0.982,31640,182,90,282.244,202,104,0.01,3645,665,13382
247,8124,12994,896.15,0,,,83,182434,19622,1686.0,2,17086,207809,20.31,0.02,163,1.99,0.757,0.946,0.982,34840,174,86,284.752,202,100,0.0,3645,713,13382
67,8466,13220,896.09,0,,,22,5843136,1057068,434.0,2,785167,6904170,19.73,0.09,43,1.95,0.838,0.986,1.0,4485245,11094,25,311.747,202,40,0.0,73733,32743,
250,8123,12994,895.67,0,,,84,183195,19622,1706.0,2,17118,208596,20.31,0.02,165,1.99,0.757,0.946,0.982,34040,176,87,287.95,202,101,0.0,3645,671,13382
250,8123,12994,896.77,0,,,84,183195,19622,1706.0,2,17118,208596,20.31,0.02,165,1.99,0.757,0.946,0.982,34040,176,87,286.918,202,100,0.0,3645,710,13382
11,6297,12022,896.06,0,,,3,628598,115432,56.0,4,80423,744250,18.67,1.33,4,1.33,0.135,0.733,0.909,12041,456,105,523.099,202,119,0.0,3645,223,12041
259,7909,12904,896.72,0,,,87,125176,4818,1734.0,2,16823,135716,19.93,0.02,171,1.99,0.649,0.921,0.976,13575,178,90,301.422,202,105,0.01,3645,547,13205
223,8257,13010,897.09,0,,,75,2397034,428818,1494.0,2,316927,2828844,19.92,0.03,147,1.99,0.892,0.962,0.984,94474,152,77,304.613,202,87,0.0,3645,135,13547
250,7795,12348,896.01,0,,,83,182434,19622,1686.0,2,17086,207809,20.31,0.02,165,1.99,0.676,0.908,0.934,33254,174,86,307.258,202,97,0.0,3645,713,12723
11,6297,12022,895.94,0,,,3,628598,115432,56.0,4,80423,744250,18.67,1.33,4,1.33,0.135,0.733,0.909,12041,456,105,547.842,202,119,0.0,3645,223,12041
256,8053,12960,899.91,0,,,86,123367,6437,1714.0,2,14298,134188,19.93,0.02,169,1.99,0.676,0.938,0.98,14146,177,89,300.328,202,104,0.01,3645,518,13283
67,8471,13224,896.18,0,,,23,5975636,1082107,454.0,2,802904,7060670,19.74,0.09,43,1.95,0.892,0.986,1.0,4575617,11737,26,311.289,202,40,0.0,58789,25645,
226,8257,13010,898.9,0,,,76,2456893,439622,1514.0,2,324999,2899582,19.92,0.03,149,1.99,0.892,0.962,0.984,94478,154,78,290.516,202,88,0.0,3645,134,13547
250,8047,12960,899.37,0,,,84,106023,6479,1674.0,2,6459,116620,19.93,0.02,165,1.99,0.595,0.937,0.98,13725,170,86,309.726,202,95,0.01,3645,578,13276
256,7966,12896,899.58,0,,,86,98696,4736,1714.0,2,5249,107814,19.93,0.02,169,1.99,0.514,0.928,0.975,13621,174,88,305.44,202,97,0.02,3645,618,13178
253,7922,12908,896.64,0,,,85,113420,4736,1694.0,2,11612,123859,19.93,0.02,167,1.99,0.622,0.923,0.976,13711,174,88,304.601,202,101,0.01,3645,605,13215
22,6297,12022,896.71,0,,,4,121797,22003,78.0,4,11414,144344,19.5,1.0,14,3.5,0.135,0.733,0.909,12041,31,8,346.57,202,21,0.0,3645,835,12041
247,7991,12966,895.95,0,,,83,130414,6374,1654.0,2,17739,142342,19.93,0.02,163,1.99,0.703,0.931,0.98,13739,170,86,299.097,202,99,0.01,3645,526,13299
67,8466,13220,896.12,0,,,22,5843136,1057068,434.0,2,785167,6904170,19.73,0.09,43,1.95,0.838,0.986,1.0,4485245,11094,25,330.837,202,39,0.0,73733,32743,
67,8471,13224,897.14,0,,,23,5909648,1069295,454.0,2,794253,6982743,19.74,0.09,43,1.95,0.892,0.986,1.0,4551590,11737,26,327.87,202,40,0.0,73733,32401,
61,8469,13222,899.56,0,,,21,6270368,1139339,446.0,2,840999,7407689,21.24,0.1,39,1.95,0.892,0.986,1.0,4683116,6074,24,319.162,202,38,0.0,3645,150,
124,8327,13080,899.79,0,,,42,9404887,1726686,834.0,2,1280126,11126295,19.86,0.05,81,1.98,0.892,0.97,0.989,570552,46286,44,319.646,202,54,0.0,3645,129,13652
256,7966,12896,896.57,0,,,86,98696,4736,1714.0,2,5249,107814,19.93,0.02,169,1.99,0.514,0.928,0.975,13621,174,88,304.466,202,98,0.02,3645,618,13178
43,8466,13220,899.01,0,,,14,10493116,1902716,306.0,2,1406340,12394509,21.86,0.14,27,1.93,0.838,0.986,1.0,4683082,1621,17,317.693,202,32,0.0,3645,152,
124,8327,13080,897.81,0,,,42,9404887,1726686,834.0,2,1280126,11126295,19.86,0.05,81,1.98,0.892,0.97,0.989,570552,46286,44,320.472,202,54,0.0,3645,129,13652
