NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1128,770,642,897.91,0,,,49,69235,10938,2999.0,60,6569,81808,61.2,1.22,1019,20.8,0.571,0.414,0.354,902,35455,9590,706.907,255696,34631,1.49,223,22,759
930,1264,1168,897.95,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,766.232,162903,69614,1.85,223,22,1394
930,1264,1168,897.93,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,764.897,162903,69614,1.85,223,22,1394
719,571,472,897.86,0,,,45,13262,1165,8019.0,72,1950,15108,178.2,1.6,602,13.38,0.171,0.307,0.26,501,4648,1203,878.656,462148,1127,0.24,223,49,501
695,571,472,897.84,0,,,41,108200,22351,7181.0,73,7217,131090,175.15,1.78,581,14.17,0.171,0.307,0.26,501,6949,1274,870.282,123578,1592,0.14,223,30,501
1128,770,642,897.54,0,,,49,69235,10938,2999.0,60,6569,81808,61.2,1.22,1019,20.8,0.571,0.414,0.354,902,35455,9590,706.003,213967,32541,1.4,223,22,759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1264,1168,897.97,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,763.063,162903,69614,1.85,223,22,1394
555,1099,1090,897.91,0,,,28,62148,10680,1361.0,35,5585,73870,48.61,1.25,492,17.57,0.686,0.591,0.602,2691,18969,4961,815.081,52421,15430,1.13,223,23,1256
797,571,472,897.46,0,,,45,98204,19686,6865.0,72,7128,118622,152.56,1.6,680,15.11,0.171,0.307,0.26,501,13593,2621,861.768,296107,1891,0.15,223,28,501
930,1264,1168,897.89,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,760.179,162903,69614,1.85,223,22,1394
708,572,472,897.83,0,,,45,25219,2575,2861.0,58,3085,28912,63.58,1.29,605,13.44,0.2,0.308,0.26,503,8852,2906,834.561,110893,2765,0.37,223,36,503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,1264,1168,897.92,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,764.641,162903,69614,1.85,223,22,1394
555,780,646,898.39,0,,,26,24743,3161,1145.0,39,2237,28679,44.04,1.5,490,18.85,0.571,0.42,0.357,1039,8365,3608,793.181,357922,9740,1.25,223,31,768
1128,770,642,897.46,0,,,49,69235,10938,2999.0,60,6569,81808,61.2,1.22,1019,20.8,0.571,0.414,0.354,902,35455,9590,702.0,418718,34636,1.49,223,22,759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,571,472,897.89,0,,,45,13262,1165,8019.0,72,1950,15108,178.2,1.6,602,13.38,0.171,0.307,0.26,501,4648,1203,875.415,459341,1127,0.24,223,49,501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,571,472,897.84,0,,,41,108200,22351,7181.0,73,7217,131090,175.15,1.78,581,14.17,0.171,0.307,0.26,501,6949,1274,872.515,379239,1195,0.11,223,30,501
930,1264,1168,897.42,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,760.901,162903,69614,1.85,223,22,1394
930,1264,1168,897.91,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,766.401,162903,69614,1.85,223,22,1394
930,1264,1168,897.89,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,763.556,162903,69614,1.85,223,22,1394
930,1264,1168,897.73,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,763.953,162903,69614,1.85,223,22,1394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,770,642,897.87,0,,,49,69235,10938,2999.0,60,6569,81808,61.2,1.22,1019,20.8,0.571,0.414,0.354,902,35455,9590,708.395,423177,32554,1.41,223,22,759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,780,646,898.48,0,,,51,51779,7210,2689.0,64,5065,60522,52.73,1.25,960,18.82,0.571,0.42,0.357,990,21904,6901,756.762,246730,15403,1.13,223,26,768
930,1264,1168,897.98,0,,,40,68917,11114,2060.0,60,6121,81471,51.5,1.5,830,20.75,0.886,0.68,0.645,4915,33099,12497,763.272,162903,69614,1.85,223,22,1394
