NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9,59,6,1.68,1,,,2
6,59,6,1.79,1,,,1
6,59,6,1.71,1,,,1
9,59,6,1.7,1,,,2
9,59,6,1.8,1,,,2
9,59,6,1.74,1,,,2
9,59,6,1.73,1,,,2
9,59,6,1.76,1,,,2
9,59,6,1.7,1,,,2
9,59,6,1.82,1,,,2
9,59,6,1.75,1,,,2
6,59,6,2.02,1,,,1
9,59,6,1.7,1,,,2
6,59,6,1.76,1,,,1
9,59,6,1.68,1,,,2
9,59,6,1.71,1,,,2
9,59,6,1.67,1,,,2
9,59,6,1.68,1,,,2
9,59,6,1.8,1,,,2
9,59,6,1.68,1,,,2
9,59,6,1.78,1,,,2
9,59,6,1.71,1,,,2
9,59,6,1.76,1,,,2
9,59,6,1.72,1,,,2
9,59,6,1.64,1,,,2
9,59,6,1.72,1,,,2
9,59,6,1.71,1,,,2
9,59,6,1.74,1,,,2
9,59,6,1.77,1,,,2
6,59,6,1.74,1,,,1
