NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
80,743,50,3.87,1,,,10
182,743,50,4.74,1,,,31
142,743,50,4.48,1,,,22
86,743,50,4.08,1,,,14
150,743,50,4.16,1,,,23
80,743,50,3.82,1,,,10
150,743,50,4.1,1,,,23
180,743,50,4.58,1,,,30
251,743,50,4.74,1,,,40
86,743,50,3.99,1,,,14
251,743,50,4.73,1,,,40
251,743,50,4.67,1,,,40
86,743,50,3.93,1,,,14
54,743,50,3.86,1,,,8
54,743,50,3.83,1,,,8
251,743,50,4.66,1,,,40
150,743,50,4.34,1,,,23
251,743,50,4.88,1,,,40
54,743,50,3.99,1,,,8
150,743,50,4.03,1,,,23
80,743,50,3.93,1,,,10
54,743,50,3.89,1,,,8
86,743,50,4.14,1,,,14
251,743,50,4.6,1,,,40
138,743,50,4.31,1,,,21
251,743,50,4.68,1,,,40
86,743,50,3.95,1,,,14
80,743,50,3.96,1,,,10
54,743,50,3.79,1,,,8
106,743,50,4.28,1,,,13
