NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
145,1127,108,5.27,1,,,23
145,1127,108,5.28,1,,,23
145,1127,108,6.67,1,,,23
145,1127,108,5.27,1,,,23
145,1127,108,5.41,1,,,23
149,1127,108,7.42,1,,,23
148,1127,108,7.78,1,,,23
151,1127,108,7.34,1,,,23
145,1127,108,5.45,1,,,23
145,1127,108,5.0,1,,,23
145,1127,108,6.74,1,,,23
151,1127,108,7.44,1,,,23
145,1127,108,5.37,1,,,23
145,1127,108,5.66,1,,,23
151,1127,108,7.91,1,,,23
145,1127,108,6.76,1,,,23
151,1127,108,7.8,1,,,23
145,1127,108,6.48,1,,,23
145,1127,108,5.22,1,,,23
151,1127,108,7.71,1,,,23
145,1127,108,6.19,1,,,23
149,1127,108,7.32,1,,,23
151,1127,108,7.76,1,,,23
145,1127,108,5.3,1,,,23
145,1127,108,6.3,1,,,23
145,1127,108,6.54,1,,,23
149,1127,108,7.89,1,,,23
145,1127,108,6.21,1,,,23
151,1127,108,7.71,1,,,23
151,1127,108,7.43,1,,,23
