NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
913,1961,144,16.0,1,,,35
608,1961,144,14.55,1,,,35
598,1961,144,10.73,1,,,35
653,1961,144,15.11,1,,,35
922,1961,144,17.68,1,,,35
922,1961,144,17.09,1,,,35
932,1961,144,24.97,1,,,35
598,1961,144,10.92,1,,,35
932,1961,144,24.16,1,,,35
643,1961,144,8.92,1,,,35
643,1961,144,9.05,1,,,35
643,1961,144,8.85,1,,,35
598,1961,144,11.17,1,,,35
922,1961,144,19.12,1,,,35
598,1961,144,10.92,1,,,35
598,1961,144,8.32,1,,,35
850,1961,144,16.3,1,,,35
850,1961,144,16.92,1,,,35
598,1961,144,10.91,1,,,35
922,1961,144,12.62,1,,,35
922,1961,144,17.69,1,,,35
932,1961,144,23.57,1,,,35
932,1961,144,25.08,1,,,35
932,1961,144,25.24,1,,,35
643,1961,144,11.38,1,,,35
643,1961,144,8.9,1,,,35
922,1961,144,17.13,1,,,35
598,1961,144,10.89,1,,,35
598,1961,144,11.0,1,,,35
598,1961,144,11.89,1,,,35
