NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
66,447,24,3.5,1,,,7
66,447,24,3.32,1,,,7
66,447,24,3.24,1,,,7
66,447,24,3.38,1,,,7
66,447,24,3.25,1,,,7
66,447,24,3.68,1,,,7
66,447,24,3.18,1,,,7
66,447,24,3.01,1,,,7
66,447,24,3.34,1,,,7
66,447,24,3.49,1,,,7
66,447,24,3.28,1,,,7
66,447,24,3.25,1,,,7
66,447,24,3.3,1,,,7
66,447,24,3.06,1,,,7
66,447,24,3.09,1,,,7
66,447,24,3.1,1,,,7
66,447,24,3.63,1,,,7
66,447,24,3.48,1,,,7
66,447,24,3.39,1,,,7
66,447,24,3.27,1,,,7
66,447,24,3.1,1,,,7
63,447,24,3.25,1,,,6
66,447,24,2.89,1,,,7
66,447,24,3.29,1,,,7
66,447,24,3.5,1,,,7
66,447,24,3.32,1,,,7
66,447,24,3.34,1,,,7
66,447,24,3.3,1,,,7
66,447,24,3.66,1,,,7
66,447,24,3.16,1,,,7
