NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
230,1375,64,5.54,1,,,11
227,1375,64,5.06,1,,,10
229,1375,64,4.83,1,,,9
230,1375,64,4.17,1,,,11
239,1375,64,4.27,1,,,11
230,1375,64,4.11,1,,,11
230,1375,64,5.58,1,,,11
227,1375,64,4.61,1,,,10
230,1375,64,4.68,1,,,11
239,1375,64,4.23,1,,,11
230,1375,64,4.3,1,,,11
227,1375,64,4.88,1,,,10
230,1375,64,4.95,1,,,11
227,1375,64,4.96,1,,,10
239,1375,64,4.27,1,,,11
230,1375,64,4.15,1,,,11
230,1375,64,4.24,1,,,11
229,1375,64,4.58,1,,,9
227,1375,64,5.66,1,,,10
230,1375,64,4.2,1,,,11
230,1375,64,4.91,1,,,11
230,1375,64,5.65,1,,,11
229,1375,64,4.56,1,,,9
230,1375,64,5.52,1,,,11
230,1375,64,4.63,1,,,11
227,1375,64,5.02,1,,,10
230,1375,64,5.51,1,,,11
230,1375,64,4.12,1,,,11
230,1375,64,4.11,1,,,11
239,1375,64,4.27,1,,,11
