NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2204,5124,502,20.41,1,,,45
2204,5124,502,24.07,1,,,45
2204,5124,502,22.84,1,,,45
2204,5124,502,26.88,1,,,45
2344,5124,502,89.49,1,,,45
2204,5124,502,28.25,1,,,45
2344,5124,502,88.26,1,,,45
2204,5124,502,24.77,1,,,45
2204,5124,502,27.41,1,,,45
2204,5124,502,24.57,1,,,45
2344,5124,502,87.67,1,,,45
2201,5124,502,25.45,1,,,44
2224,5124,502,19.13,1,,,45
2344,5124,502,68.08,1,,,45
2344,5124,502,69.85,1,,,45
2204,5124,502,26.85,1,,,45
2204,5124,502,26.11,1,,,45
2344,5124,502,71.23,1,,,45
2318,5124,502,20.04,1,,,45
7862,5124,502,93.33,1,,,45
2341,5124,502,67.98,1,,,44
2344,5124,502,67.38,1,,,45
2344,5124,502,67.61,1,,,45
2204,5124,502,26.39,1,,,45
2344,5124,502,69.72,1,,,45
2204,5124,502,26.95,1,,,45
7918,5124,502,98.9,1,,,45
3118,5124,502,90.6,1,,,45
2344,5124,502,67.57,1,,,45
3115,5124,502,92.62,1,,,44
