NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,524,2,2.38,1,,,0
,524,2,2.33,1,,,0
,524,2,3.03,1,,,0
,524,2,2.54,1,,,0
,524,2,2.66,1,,,0
,524,2,2.56,1,,,0
,524,2,2.53,1,,,0
,524,2,2.56,1,,,0
,524,2,2.64,1,,,0
,524,2,2.67,1,,,0
,524,2,2.55,1,,,0
,524,2,2.6,1,,,0
,524,2,2.48,1,,,0
,524,2,2.58,1,,,0
,524,2,2.63,1,,,0
,524,2,2.6,1,,,0
,524,2,2.53,1,,,0
,524,2,2.71,1,,,0
,524,2,2.65,1,,,0
,524,2,2.51,1,,,0
,524,2,2.64,1,,,0
,524,2,2.62,1,,,0
,524,2,2.64,1,,,0
,524,2,2.65,1,,,0
,524,2,2.54,1,,,0
,524,2,2.54,1,,,0
,524,2,2.63,1,,,0
,524,2,2.72,1,,,0
,524,2,2.64,1,,,0
,524,2,2.59,1,,,0
