NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4483,4636,27.05,0,,,0,430319,83923,,,22390,524108,,,,,0.643,0.862,0.956,440185,,,0.713,202,0,0.0,9882,4759,5267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4508,3602,27.26,0,,,0,300144,63837,,,23137,364031,,,,,0.917,0.867,0.743,300195,,,0.555,202,0,0.0,870,48,4625
,4877,4716,26.42,0,,,0,245807,51972,,,18849,297842,,,,,0.81,0.938,0.972,245870,,,0.622,202,0,0.0,870,79,5602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4526,4658,26.94,0,,,0,301345,56526,,,15105,364598,,,,,0.667,0.871,0.96,308071,,,0.583,202,0,0.0,6739,3225,5321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3928,3388,26.88,0,,,0,332253,70625,,,25538,402933,,,,,0.607,0.756,0.699,332307,,,0.548,202,0,0.0,1783,925,4042
,4877,4716,26.98,0,,,0,248117,52464,,,19028,300644,,,,,0.81,0.938,0.972,248179,,,0.538,202,0,0.0,870,79,5602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4946,4726,26.93,0,,,0,269276,57042,,,20565,326378,,,,,0.845,0.951,0.974,269335,,,0.668,202,0,0.0,870,48,5648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4526,4658,27.14,0,,,0,312097,58805,,,15728,377898,,,,,0.667,0.871,0.96,319092,,,0.727,202,0,0.0,7002,3350,5321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4877,4716,27.08,0,,,0,275253,58255,,,21130,333568,,,,,0.81,0.938,0.972,275313,,,0.558,202,0,0.0,870,78,5602
,4927,4716,26.98,0,,,0,265577,56252,,,20279,321873,,,,,0.845,0.948,0.972,265622,,,0.573,202,0,0.0,870,48,5626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4877,4716,26.83,0,,,0,263414,55727,,,20221,319215,,,,,0.81,0.938,0.972,263487,,,0.622,202,0,0.0,870,78,5602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4526,4658,27.32,0,,,0,290534,54251,,,14485,351215,,,,,0.667,0.871,0.96,296963,,,0.589,202,0,0.0,6430,3100,5321
,4483,4636,27.32,0,,,0,392463,75856,,,20271,477270,,,,,0.643,0.862,0.956,401415,,,0.606,202,0,0.0,8969,4310,5267
,4877,4716,26.96,0,,,0,277966,58838,,,21344,336885,,,,,0.81,0.938,0.972,278046,,,0.723,202,0,0.0,870,78,5602
