NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2039,2546,160,27.13,1,,,325
235,2546,160,12.88,1,,,33
204,2546,160,7.35,1,,,42
397,2546,160,8.45,1,,,67
190,2546,160,11.42,1,,,27
713,2546,160,9.57,1,,,107
241,2546,160,11.34,1,,,34
229,2546,160,12.57,1,,,32
129,2546,160,11.05,1,,,25
2039,2546,160,26.81,1,,,325
129,2546,160,11.14,1,,,25
397,2546,160,8.6,1,,,67
713,2546,160,9.57,1,,,107
713,2546,160,9.98,1,,,107
235,2546,160,12.08,1,,,33
204,2546,160,7.04,1,,,42
293,2546,160,8.01,1,,,41
204,2546,160,7.13,1,,,42
713,2546,160,9.58,1,,,107
235,2546,160,11.93,1,,,33
2039,2546,160,26.32,1,,,325
229,2546,160,12.43,1,,,32
129,2546,160,10.78,1,,,25
204,2546,160,6.98,1,,,42
129,2546,160,10.51,1,,,25
713,2546,160,12.92,1,,,107
713,2546,160,10.21,1,,,107
204,2546,160,7.71,1,,,42
204,2546,160,6.97,1,,,42
2039,2546,160,25.58,1,,,325
