NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
315,654,58,5.63,1,,,22
318,654,58,10.9,1,,,23
318,654,58,5.75,1,,,23
318,654,58,6.74,1,,,23
318,654,58,9.85,1,,,23
318,654,58,5.67,1,,,23
318,654,58,6.44,1,,,23
318,654,58,9.79,1,,,23
318,654,58,6.13,1,,,23
318,654,58,9.51,1,,,23
318,654,58,10.41,1,,,23
315,654,58,5.12,1,,,22
315,654,58,9.53,1,,,22
315,654,58,10.64,1,,,22
318,654,58,10.33,1,,,23
318,654,58,5.74,1,,,23
318,654,58,9.93,1,,,23
318,654,58,5.89,1,,,23
318,654,58,9.6,1,,,23
315,654,58,10.06,1,,,22
318,654,58,6.69,1,,,23
318,654,58,9.87,1,,,23
318,654,58,9.74,1,,,23
318,654,58,9.76,1,,,23
318,654,58,5.01,1,,,23
318,654,58,6.69,1,,,23
318,654,58,9.58,1,,,23
318,654,58,5.0,1,,,23
315,654,58,10.09,1,,,22
318,654,58,10.68,1,,,23
