NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1257,1755,246,7.65,1,,,39
1257,1755,246,7.3,1,,,39
1257,1755,246,7.64,1,,,39
1257,1755,246,8.37,1,,,39
1257,1755,246,8.55,1,,,39
1257,1755,246,8.86,1,,,39
1257,1755,246,9.38,1,,,39
1257,1755,246,9.83,1,,,39
1257,1755,246,6.96,1,,,39
1257,1755,246,8.15,1,,,39
1257,1755,246,6.84,1,,,39
1272,1755,246,8.69,1,,,38
1257,1755,246,7.53,1,,,39
1272,1755,246,7.15,1,,,38
1272,1755,246,7.78,1,,,38
1257,1755,246,8.25,1,,,39
1268,1755,246,11.49,1,,,39
1268,1755,246,11.15,1,,,39
1257,1755,246,7.01,1,,,39
1257,1755,246,7.58,1,,,39
1257,1755,246,8.38,1,,,39
1272,1755,246,7.27,1,,,38
1257,1755,246,8.66,1,,,39
1257,1755,246,7.42,1,,,39
1257,1755,246,8.73,1,,,39
1257,1755,246,8.59,1,,,39
1257,1755,246,7.92,1,,,39
1257,1755,246,7.14,1,,,39
1257,1755,246,7.28,1,,,39
1257,1755,246,7.58,1,,,39
