NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
102,722,38,3.55,1,,,7
97,722,38,3.57,1,,,7
97,722,38,3.36,1,,,7
97,722,38,3.24,1,,,7
97,722,38,3.36,1,,,7
102,722,38,3.38,1,,,7
97,722,38,3.68,1,,,7
97,722,38,3.28,1,,,7
94,722,38,3.5,1,,,6
97,722,38,3.81,1,,,7
99,722,38,3.35,1,,,6
97,722,38,3.74,1,,,7
102,722,38,3.29,1,,,7
94,722,38,3.43,1,,,6
94,722,38,3.54,1,,,6
97,722,38,3.34,1,,,7
102,722,38,3.55,1,,,7
94,722,38,3.41,1,,,6
97,722,38,3.53,1,,,7
102,722,38,3.3,1,,,7
97,722,38,3.76,1,,,7
97,722,38,3.28,1,,,7
102,722,38,3.43,1,,,7
97,722,38,3.81,1,,,7
97,722,38,3.84,1,,,7
94,722,38,3.25,1,,,6
97,722,38,3.4,1,,,7
97,722,38,3.79,1,,,7
97,722,38,3.31,1,,,7
97,722,38,3.83,1,,,7
