NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
791,991,774,897.06,0,,,63,32087,3324,2568.0,49,4047,36815,40.76,0.78,679,10.78,0.676,0.458,0.353,1199,18578,6886,724.31,280288,18171,1.26,251,30,930
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,683,584,897.08,0,,,42,166478,35318,7668.0,72,10141,202427,182.57,1.71,726,17.29,0.162,0.316,0.267,613,6767,1461,795.454,204415,1442,0.09,251,33,613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2075,2168,897.68,0,,,45,24766,1881,18337.0,31,3564,27994,407.49,0.7,567,12.89,0.865,0.959,0.99,16117,7285,3200,5.092,232,2949,0.25,479,153,2507
580,1028,790,897.03,0,,,32,85674,16785,1281.0,44,5942,103291,40.03,1.38,504,15.75,0.757,0.475,0.361,1746,21608,6112,755.176,130532,14502,0.97,251,25,977
575,919,768,897.08,0,,,45,55443,10121,1567.0,35,3831,66305,34.82,0.78,495,11.0,0.622,0.425,0.351,1287,7288,2172,767.624,130513,3610,0.52,251,24,910
454,1460,1364,897.05,0,,,28,59846,11551,1047.0,31,4058,72072,37.39,1.11,395,14.11,0.892,0.675,0.623,8182,15140,5055,783.946,127948,21939,1.37,251,22,1628
509,1411,1320,896.8,0,,,31,54266,10331,1410.0,29,3950,65327,45.48,0.94,449,14.48,0.865,0.652,0.603,3672,13764,3513,781.805,439476,11538,1.03,251,26,1561
642,2075,2168,898.2,0,,,45,24766,1881,18337.0,31,3564,27994,407.49,0.7,567,12.89,0.865,0.959,0.99,16117,7285,3200,5.219,232,2873,0.24,479,153,2507
575,919,768,897.72,0,,,45,55443,10121,1567.0,35,3831,66305,34.82,0.78,495,11.0,0.622,0.425,0.351,1287,7288,2172,779.083,130513,2749,0.4,251,24,910
642,2075,2168,898.06,0,,,45,24766,1881,18337.0,31,3564,27994,407.49,0.7,567,12.89,0.865,0.959,0.99,16117,7285,3200,5.993,232,2877,0.24,479,153,2507
575,919,768,897.22,0,,,45,55443,10121,1567.0,35,3831,66305,34.82,0.78,495,11.0,0.622,0.425,0.351,1287,7288,2172,767.183,130513,3419,0.5,251,24,910
575,919,768,897.33,0,,,45,55443,10121,1567.0,35,3831,66305,34.82,0.78,495,11.0,0.622,0.425,0.351,1287,7288,2172,808.545,130513,3608,0.52,251,24,910
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1460,1364,897.22,0,,,28,59846,11551,1047.0,31,4058,72072,37.39,1.11,395,14.11,0.892,0.675,0.623,8182,15140,5055,827.924,123367,21939,1.37,251,22,1628
580,1028,790,897.64,0,,,32,85880,16800,1281.0,44,6012,103533,40.03,1.38,504,15.75,0.757,0.475,0.361,1746,21250,6114,792.159,129999,13582,0.91,251,25,977
791,991,774,897.49,0,,,63,32087,3324,2568.0,49,4047,36815,40.76,0.78,679,10.78,0.676,0.458,0.353,1199,18578,6886,727.101,263163,18171,1.26,251,30,930
580,1028,790,897.16,0,,,32,85674,16785,1281.0,44,5942,103291,40.03,1.38,504,15.75,0.757,0.475,0.361,1746,21608,6112,794.573,130532,14502,0.97,251,25,977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,919,768,897.41,0,,,45,55443,10121,1567.0,35,3831,66305,34.82,0.78,495,11.0,0.622,0.425,0.351,1287,7288,2172,806.097,130513,3419,0.5,251,24,910
840,683,584,897.96,0,,,42,166478,35318,7668.0,72,10141,202427,182.57,1.71,726,17.29,0.162,0.316,0.267,613,6767,1461,815.189,452133,1430,0.09,251,33,613
580,1028,790,897.45,0,,,32,85308,16677,1281.0,44,5977,102834,40.03,1.38,504,15.75,0.757,0.475,0.361,1746,21197,6114,798.654,129999,14504,0.98,251,25,977
509,1411,1320,897.61,0,,,31,54266,10331,1410.0,29,3950,65327,45.48,0.94,449,14.48,0.865,0.652,0.603,3672,13764,3513,826.328,445033,11530,1.03,251,26,1561
454,1460,1364,897.5,0,,,28,59846,11551,1047.0,31,4058,72072,37.39,1.11,395,14.11,0.892,0.675,0.623,8182,15140,5055,807.157,113753,21939,1.37,251,22,1628
1049,683,584,897.32,0,,,46,216047,46346,8341.0,76,12543,263046,181.33,1.65,927,20.15,0.162,0.316,0.267,613,10561,1628,792.114,290842,1399,0.08,251,31,613
590,1411,1320,896.97,0,,,33,87645,17944,1544.0,48,5379,106273,46.79,1.45,509,15.42,0.865,0.652,0.603,3686,26020,10976,751.807,24777,23500,1.16,251,25,1561
454,1460,1364,897.45,0,,,28,59846,11551,1047.0,31,4058,72072,37.39,1.11,395,14.11,0.892,0.675,0.623,8182,15140,5055,806.393,127552,21939,1.37,251,22,1628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
