NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
112,803,48,5.08,1,,,10
112,803,48,4.73,1,,,10
112,803,48,4.67,1,,,10
112,803,48,4.37,1,,,10
112,803,48,4.83,1,,,10
126,803,48,4.19,1,,,11
136,803,48,4.63,1,,,11
112,803,48,4.73,1,,,10
104,803,48,4.92,1,,,9
126,803,48,4.57,1,,,11
104,803,48,5.02,1,,,9
136,803,48,4.52,1,,,11
136,803,48,4.36,1,,,11
112,803,48,4.47,1,,,10
112,803,48,4.53,1,,,10
136,803,48,4.14,1,,,11
112,803,48,4.58,1,,,10
126,803,48,4.16,1,,,11
126,803,48,4.45,1,,,11
104,803,48,4.61,1,,,9
112,803,48,4.75,1,,,10
112,803,48,4.44,1,,,10
112,803,48,4.31,1,,,10
112,803,48,4.27,1,,,10
112,803,48,4.08,1,,,10
136,803,48,3.92,1,,,11
112,803,48,4.16,1,,,10
112,803,48,3.92,1,,,10
126,803,48,3.81,1,,,11
136,803,48,3.99,1,,,11
