NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
8086,1666,86,36.07,1,,,1113
340,1666,86,7.44,1,,,48
340,1666,86,7.44,1,,,48
340,1666,86,7.35,1,,,48
8086,1666,86,35.3,1,,,1113
788,1666,86,11.49,1,,,124
340,1666,86,7.15,1,,,48
401,1666,86,7.05,1,,,57
8086,1666,86,34.64,1,,,1113
813,1666,86,10.72,1,,,98
890,1666,86,13.83,1,,,137
401,1666,86,7.62,1,,,57
340,1666,86,7.63,1,,,48
440,1666,86,9.23,1,,,70
404,1666,86,9.2,1,,,64
340,1666,86,7.38,1,,,48
588,1666,86,8.67,1,,,74
291,1666,86,9.95,1,,,35
8086,1666,86,36.06,1,,,1113
328,1666,86,7.61,1,,,35
401,1666,86,7.28,1,,,57
404,1666,86,8.55,1,,,64
636,1666,86,8.84,1,,,94
8086,1666,86,35.63,1,,,1113
597,1666,86,9.91,1,,,85
358,1666,86,9.02,1,,,45
638,1666,86,8.74,1,,,95
401,1666,86,7.2,1,,,57
636,1666,86,8.99,1,,,94
401,1666,86,7.17,1,,,57
