NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
120,890,42,4.39,1,,,10
120,890,42,3.64,1,,,10
120,890,42,4.23,1,,,10
120,890,42,4.52,1,,,10
120,890,42,3.98,1,,,10
124,890,42,4.94,1,,,10
120,890,42,3.96,1,,,10
120,890,42,3.95,1,,,10
120,890,42,4.32,1,,,10
124,890,42,4.84,1,,,10
120,890,42,3.76,1,,,10
120,890,42,3.97,1,,,10
120,890,42,4.43,1,,,10
120,890,42,4.56,1,,,10
124,890,42,4.8,1,,,10
120,890,42,3.68,1,,,10
120,890,42,3.72,1,,,10
120,890,42,3.65,1,,,10
120,890,42,3.96,1,,,10
120,890,42,4.31,1,,,10
120,890,42,4.24,1,,,10
120,890,42,4.15,1,,,10
124,890,42,5.36,1,,,10
120,890,42,4.25,1,,,10
128,890,42,3.92,1,,,9
120,890,42,4.02,1,,,10
120,890,42,3.87,1,,,10
120,890,42,4.03,1,,,10
124,890,42,4.87,1,,,10
128,890,42,3.82,1,,,9
