NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,711,12,3.36,1,,,0
,711,12,3.2,1,,,0
,711,12,3.34,1,,,0
,711,12,3.09,1,,,0
,711,12,3.6,1,,,0
,711,12,3.53,1,,,0
,711,12,3.51,1,,,0
,711,12,3.46,1,,,0
,711,12,3.45,1,,,0
,711,12,3.28,1,,,0
,711,12,3.3,1,,,0
,711,12,3.39,1,,,0
,711,12,3.39,1,,,0
,711,12,3.23,1,,,0
,711,12,3.25,1,,,0
,711,12,3.3,1,,,0
,711,12,3.44,1,,,0
,711,12,3.53,1,,,0
,711,12,3.31,1,,,0
,711,12,3.15,1,,,0
,711,12,3.21,1,,,0
,711,12,3.31,1,,,0
,711,12,3.37,1,,,0
,711,12,3.4,1,,,0
,711,12,3.54,1,,,0
,711,12,3.47,1,,,0
,711,12,3.15,1,,,0
,711,12,3.33,1,,,0
,711,12,3.27,1,,,0
,711,12,3.29,1,,,0
