NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,804,66,3.6,1,,,0
,804,66,3.47,1,,,0
,804,66,3.48,1,,,0
,804,66,3.34,1,,,0
,804,66,3.5,1,,,0
,804,66,3.28,1,,,0
,804,66,3.42,1,,,0
,804,66,3.44,1,,,0
,804,66,3.6,1,,,0
,804,66,3.35,1,,,0
,804,66,3.44,1,,,0
,804,66,3.32,1,,,0
,804,66,3.49,1,,,0
,804,66,3.42,1,,,0
,804,66,3.33,1,,,0
,804,66,3.31,1,,,0
,804,66,3.3,1,,,0
,804,66,3.32,1,,,0
,804,66,3.34,1,,,0
,804,66,3.39,1,,,0
,804,66,3.37,1,,,0
,804,66,3.28,1,,,0
,804,66,3.71,1,,,0
,804,66,3.23,1,,,0
,804,66,3.5,1,,,0
,804,66,3.58,1,,,0
,804,66,3.36,1,,,0
,804,66,3.31,1,,,0
,804,66,3.21,1,,,0
,804,66,3.5,1,,,0
