NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,142,64,898.61,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,983.897,71670,0,0.0,33,6,135
46,142,64,898.29,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,992.507,461636,0,0.0,33,6,135
46,142,64,898.36,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,986.139,245706,0,0.0,33,6,135
46,142,64,898.09,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,977.543,354627,0,0.0,33,6,135
46,142,64,902.36,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,996.095,245228,0,0.0,33,6,135
46,142,64,898.37,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,992.924,215244,0,0.0,33,6,135
46,142,64,898.09,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,992.99,39382,0,0.0,33,6,135
46,142,64,898.34,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,993.201,275261,0,0.0,33,6,135
46,142,64,898.21,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,992.388,457251,0,0.0,33,6,135
46,142,64,906.05,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,1000.118,245228,0,0.0,33,6,135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,142,64,898.34,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,993.404,241663,0,0.0,33,6,135
46,142,64,898.23,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,992.904,324544,0,0.0,33,6,135
46,142,64,898.29,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,993.109,56718,0,0.0,33,6,135
46,142,64,907.23,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,1001.872,245228,0,0.0,33,6,135
46,142,64,898.4,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,960.54,311355,0,0.0,33,6,135
46,142,64,898.35,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,903.104,455229,0,0.0,33,6,135
46,142,64,898.3,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,923.063,220003,0,0.0,33,6,135
46,142,64,898.31,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,933.096,162779,0,0.0,33,6,135
46,142,64,898.04,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.321,182930,0,0.0,33,6,135
46,142,64,898.32,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.673,455125,0,0.0,33,6,135
46,142,64,897.9,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.214,109579,0,0.0,33,6,135
46,142,64,897.75,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.052,152487,0,0.0,33,6,135
46,142,64,897.82,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.287,192043,0,0.0,33,6,135
46,142,64,898.02,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.297,242079,0,0.0,33,6,135
46,142,64,897.97,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.175,258639,0,0.0,33,6,135
46,142,64,897.95,0,,,2,943,241,49.0,26,51,1187,24.5,13.0,18,9.0,0.222,0.505,0.344,135,145,95,899.261,248753,0,0.0,33,6,135
