NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
209,1867,92,6.04,1,,,16
209,1867,92,6.41,1,,,16
209,1867,92,6.63,1,,,16
209,1867,92,6.14,1,,,16
209,1867,92,6.11,1,,,16
209,1867,92,6.48,1,,,16
209,1867,92,5.98,1,,,16
209,1867,92,6.05,1,,,16
209,1867,92,6.02,1,,,16
209,1867,92,6.12,1,,,16
209,1867,92,6.6,1,,,16
209,1867,92,5.02,1,,,16
209,1867,92,6.1,1,,,16
209,1867,92,6.35,1,,,16
209,1867,92,6.4,1,,,16
209,1867,92,6.35,1,,,16
209,1867,92,5.89,1,,,16
209,1867,92,6.72,1,,,16
209,1867,92,5.29,1,,,16
209,1867,92,6.05,1,,,16
209,1867,92,6.34,1,,,16
209,1867,92,6.03,1,,,16
209,1867,92,6.04,1,,,16
209,1867,92,5.95,1,,,16
209,1867,92,6.28,1,,,16
209,1867,92,6.08,1,,,16
209,1867,92,6.66,1,,,16
209,1867,92,6.97,1,,,16
209,1867,92,6.55,1,,,16
209,1867,92,6.08,1,,,16
