NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,594,34,2.5,1,,,0
,594,34,2.56,1,,,0
,594,34,2.45,1,,,0
,594,34,2.8,1,,,0
,594,34,2.52,1,,,0
,594,34,2.45,1,,,0
,594,34,2.45,1,,,0
,594,34,2.43,1,,,0
,594,34,2.48,1,,,0
,594,34,2.37,1,,,0
,594,34,2.57,1,,,0
,594,34,2.46,1,,,0
,594,34,2.37,1,,,0
,594,34,2.53,1,,,0
,594,34,2.46,1,,,0
,594,34,2.44,1,,,0
,594,34,2.45,1,,,0
,594,34,2.37,1,,,0
,594,34,2.38,1,,,0
,594,34,2.38,1,,,0
,594,34,2.34,1,,,0
,594,34,2.44,1,,,0
,594,34,2.38,1,,,0
,594,34,2.43,1,,,0
,594,34,2.46,1,,,0
,594,34,2.44,1,,,0
,594,34,2.49,1,,,0
,594,34,3.09,1,,,0
,594,34,2.47,1,,,0
,594,34,2.41,1,,,0
