NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1852,1609,108,14.64,1,,,61
1866,1609,108,10.99,1,,,62
1663,1609,108,13.43,1,,,56
1663,1609,108,12.31,1,,,56
1852,1609,108,20.55,1,,,61
1850,1609,108,10.99,1,,,61
1852,1609,108,14.83,1,,,61
1850,1609,108,11.13,1,,,61
1663,1609,108,13.07,1,,,56
1663,1609,108,12.54,1,,,56
1333,1609,108,14.35,1,,,39
1850,1609,108,10.99,1,,,61
1341,1609,108,14.09,1,,,39
2273,1609,108,11.1,1,,,69
1852,1609,108,13.25,1,,,61
1850,1609,108,9.6,1,,,61
1866,1609,108,9.91,1,,,62
1878,1609,108,10.46,1,,,62
1663,1609,108,11.17,1,,,56
2599,1609,108,9.18,1,,,43
2301,1609,108,12.05,1,,,70
2313,1609,108,11.67,1,,,70
2599,1609,108,9.18,1,,,43
1850,1609,108,9.56,1,,,61
1663,1609,108,11.18,1,,,56
2285,1609,108,10.56,1,,,69
1866,1609,108,9.96,1,,,62
1850,1609,108,9.79,1,,,61
1341,1609,108,12.46,1,,,39
1333,1609,108,12.87,1,,,39
