NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
58,729,24,3.14,1,,,5
58,729,24,3.2,1,,,5
58,729,24,3.37,1,,,5
58,729,24,3.17,1,,,5
58,729,24,3.2,1,,,5
58,729,24,3.78,1,,,5
58,729,24,3.18,1,,,5
58,729,24,3.18,1,,,5
58,729,24,3.28,1,,,5
58,729,24,3.26,1,,,5
58,729,24,3.15,1,,,5
58,729,24,3.29,1,,,5
58,729,24,3.14,1,,,5
58,729,24,3.2,1,,,5
58,729,24,3.16,1,,,5
58,729,24,3.33,1,,,5
58,729,24,3.15,1,,,5
58,729,24,3.19,1,,,5
58,729,24,3.18,1,,,5
58,729,24,3.19,1,,,5
58,729,24,3.14,1,,,5
58,729,24,3.24,1,,,5
58,729,24,3.12,1,,,5
58,729,24,3.17,1,,,5
58,729,24,3.28,1,,,5
58,729,24,3.66,1,,,5
58,729,24,3.98,1,,,5
58,729,24,3.3,1,,,5
58,729,24,3.16,1,,,5
58,729,24,3.14,1,,,5
