NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
220,735,26,3.37,1,,,5
224,735,26,3.35,1,,,5
220,735,26,3.51,1,,,5
220,735,26,3.91,1,,,5
220,735,26,3.25,1,,,5
224,735,26,3.31,1,,,5
220,735,26,3.35,1,,,5
220,735,26,3.34,1,,,5
220,735,26,3.35,1,,,5
220,735,26,3.29,1,,,5
220,735,26,3.39,1,,,5
220,735,26,3.3,1,,,5
220,735,26,3.31,1,,,5
220,735,26,3.29,1,,,5
220,735,26,3.29,1,,,5
220,735,26,3.36,1,,,5
220,735,26,3.36,1,,,5
220,735,26,3.38,1,,,5
220,735,26,3.32,1,,,5
220,735,26,3.38,1,,,5
220,735,26,3.43,1,,,5
220,735,26,3.22,1,,,5
220,735,26,3.3,1,,,5
220,735,26,3.75,1,,,5
220,735,26,3.34,1,,,5
220,735,26,3.4,1,,,5
220,735,26,3.29,1,,,5
220,735,26,3.27,1,,,5
220,735,26,3.4,1,,,5
220,735,26,3.33,1,,,5
