NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
771,1804,90,10.43,1,,,69
1047,1804,90,11.56,1,,,138
903,1804,90,9.79,1,,,97
771,1804,90,10.43,1,,,69
1239,1804,90,15.45,1,,,186
915,1804,90,10.01,1,,,100
1239,1804,90,16.54,1,,,186
807,1804,90,20.55,1,,,77
751,1804,90,10.43,1,,,61
915,1804,90,10.06,1,,,100
771,1804,90,10.56,1,,,69
3072,1804,90,15.95,1,,,229
915,1804,90,9.54,1,,,100
771,1804,90,10.72,1,,,69
4142,1804,90,29.43,1,,,388
915,1804,90,10.22,1,,,100
5326,1804,90,20.42,1,,,722
771,1804,90,10.76,1,,,69
5326,1804,90,20.25,1,,,722
771,1804,90,10.67,1,,,69
1262,1804,90,12.73,1,,,88
771,1804,90,10.94,1,,,69
1047,1804,90,11.54,1,,,138
771,1804,90,10.68,1,,,69
5326,1804,90,20.2,1,,,722
3072,1804,90,16.01,1,,,229
915,1804,90,10.24,1,,,100
807,1804,90,21.78,1,,,77
915,1804,90,9.94,1,,,100
5326,1804,90,19.49,1,,,722
