NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
52,173,82,27.79,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,27.234,400409,0,0.0,42,8,171
52,173,82,28.18,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,27.681,290432,0,0.0,42,8,171
52,173,82,28.32,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.179,221841,0,0.0,42,8,171
52,173,82,28.44,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.324,225782,0,0.0,42,8,171
52,173,82,28.43,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.223,250798,0,0.0,42,8,171
52,173,82,28.4,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.311,229919,0,0.0,42,8,171
52,173,82,28.48,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.277,202162,0,0.0,42,8,171
52,173,82,28.38,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.306,222016,0,0.0,42,8,171
52,173,82,28.11,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,27.516,7718,0,0.0,42,8,171
52,173,82,28.36,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.247,223255,0,0.0,42,8,171
52,173,82,28.31,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.323,370431,0,0.0,42,8,171
52,173,82,28.42,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.457,214880,0,0.0,42,8,171
52,173,82,28.4,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.157,256080,0,0.0,42,8,171
52,173,82,28.44,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.411,202162,0,0.0,42,8,171
52,173,82,28.38,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.187,231262,0,0.0,42,8,171
52,173,82,28.27,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.345,169763,0,0.0,42,8,171
52,173,82,28.35,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.192,224893,0,0.0,42,8,171
52,173,82,28.72,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.647,202162,0,0.0,42,8,171
52,173,82,28.42,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.199,237842,0,0.0,42,8,171
52,173,82,28.45,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.423,263818,0,0.0,42,8,171
52,173,82,28.36,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.28,124282,0,0.0,42,8,171
52,173,82,28.47,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.292,244337,0,0.0,42,8,171
52,173,82,28.37,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.24,231262,0,0.0,42,8,171
52,173,82,28.49,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.263,267374,0,0.0,42,8,171
52,173,82,28.41,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.237,240803,0,0.0,42,8,171
52,173,82,28.34,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.516,305227,0,0.0,42,8,171
52,173,82,28.4,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.131,252002,0,0.0,42,8,171
52,173,82,28.38,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.266,240852,0,0.0,42,8,171
52,173,82,28.3,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.167,202162,0,0.0,42,8,171
52,173,82,28.42,0,,,2,1132,292,55.0,29,57,1427,27.5,14.5,21,10.5,0.2,0.515,0.363,171,182,117,30.373,202162,0,0.0,42,8,171
