NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
26,1277,1226,27.51,0,,,6,178691,37944,1334.0,0,11399,216937,222.33,0.0,20,3.33,0.844,0.814,0.795,12176,1715,346,1.767,209,541,0.03,223,20,1451
23,1507,1486,27.57,0,,,5,166079,35354,1099.0,0,10457,201691,219.8,0.0,18,3.6,0.844,0.961,0.964,21763,1454,265,1.597,204,432,0.03,223,20,1751
19,1560,1542,27.69,0,,,6,46780,6173,1340.0,0,8280,54259,223.33,0.0,14,2.8,0.906,0.995,1.0,12348,1230,340,1.756,211,525,0.05,330,93,1826
19,1545,1526,27.64,0,,,5,172576,36783,1109.0,0,10844,209572,221.8,0.0,14,2.8,0.844,0.985,0.99,27779,1482,515,1.934,211,669,0.04,223,19,1799
26,947,848,27.61,0,,,6,168864,35935,1334.0,0,10661,205058,222.33,0.0,20,3.33,0.781,0.604,0.55,2342,1500,272,1.718,204,453,0.03,223,20,1016
26,1560,1542,27.89,0,,,7,157518,32492,1571.0,0,11305,190683,224.43,0.0,20,3.33,0.906,0.995,1.0,23337,1944,426,2.06,211,639,0.04,305,31,1826
26,1239,1186,27.67,0,,,6,175057,37034,1334.0,0,11425,212389,222.33,0.0,20,3.33,0.844,0.79,0.769,11744,1701,362,1.89,209,578,0.04,223,17,1403
26,1106,1046,27.77,0,,,6,170975,36360,1334.0,0,10808,207628,222.33,0.0,20,3.33,0.844,0.705,0.678,4473,1557,297,1.617,209,503,0.03,223,20,1235
26,1560,1542,27.74,0,,,7,157518,32492,1571.0,0,11305,190683,224.43,0.0,20,3.33,0.906,0.995,1.0,23337,1944,426,1.851,211,639,0.04,305,31,1826
19,1560,1542,27.86,0,,,6,174885,37372,1340.0,0,10855,212446,223.33,0.0,14,2.8,0.906,0.995,1.0,28937,1449,343,1.709,211,531,0.03,223,17,1826
19,1296,1246,27.6,0,,,5,160808,34286,1109.0,0,10078,195308,221.8,0.0,14,2.8,0.844,0.827,0.808,16032,1271,441,1.764,211,605,0.04,223,20,1475
26,1201,1146,27.59,0,,,6,179984,38305,1334.0,0,11395,218564,222.33,0.0,20,3.33,0.844,0.766,0.743,10136,1668,327,1.606,209,523,0.03,223,17,1355
26,1410,1518,27.76,0,,,7,23994,3401,1577.0,0,2575,28498,225.29,0.0,20,3.33,0.688,0.899,0.984,3167,1228,545,1.684,212,624,0.12,223,68,1734
26,1410,1518,27.85,0,,,7,23994,3401,1577.0,0,2575,28498,225.29,0.0,20,3.33,0.688,0.899,0.984,3167,1228,545,1.867,212,636,0.12,223,68,1734
26,1125,1066,27.54,0,,,6,171231,36405,1334.0,0,10840,207940,222.33,0.0,20,3.33,0.844,0.717,0.691,4741,1563,298,1.856,209,505,0.03,223,20,1259
19,1560,1542,27.76,0,,,6,46780,6173,1340.0,0,8280,54259,223.33,0.0,14,2.8,0.906,0.995,1.0,12348,1230,340,1.901,211,524,0.05,330,93,1826
23,1560,1542,27.85,0,,,6,168864,35935,1334.0,0,10661,205058,222.33,0.0,18,3.6,0.906,0.995,1.0,24545,1500,272,1.571,204,448,0.03,223,20,1826
26,1239,1186,27.55,0,,,6,177487,37707,1334.0,0,11297,215520,222.33,0.0,20,3.33,0.844,0.79,0.769,10998,1690,339,1.661,209,543,0.04,223,20,1403
19,1560,1542,34.34,0,,,6,145567,30298,1340.0,0,10143,176266,223.33,0.0,14,2.8,0.906,0.995,1.0,24486,1394,342,1.627,211,499,0.04,223,18,1826
26,1560,1542,27.6,0,,,7,157518,32492,1571.0,0,11305,190683,224.43,0.0,20,3.33,0.906,0.995,1.0,23337,1944,426,1.933,211,645,0.04,305,31,1826
19,1560,1542,27.76,0,,,6,174885,37372,1340.0,0,10855,212446,223.33,0.0,14,2.8,0.906,0.995,1.0,28937,1449,343,1.851,211,526,0.03,223,17,1826
19,1182,1126,27.6,0,,,5,155297,33121,1109.0,0,9698,188600,221.8,0.0,14,2.8,0.844,0.754,0.73,10502,1173,406,1.796,211,593,0.04,223,20,1331
26,1410,1518,27.97,0,,,7,23994,3401,1577.0,0,2575,28498,225.29,0.0,20,3.33,0.688,0.899,0.984,3167,1228,545,1.846,212,622,0.12,223,68,1734
26,1277,1226,27.6,0,,,6,181480,38577,1334.0,0,11533,220351,222.33,0.0,20,3.33,0.844,0.814,0.795,13328,1738,351,1.76,209,565,0.04,223,19,1451
19,1545,1526,27.65,0,,,5,173214,36921,1109.0,0,10877,210370,221.8,0.0,14,2.8,0.844,0.985,0.99,28438,1495,520,1.764,211,675,0.04,223,20,1799
19,1258,1206,27.67,0,,,5,158576,33810,1109.0,0,9930,192566,221.8,0.0,14,2.8,0.844,0.802,0.782,13772,1235,434,1.847,211,611,0.04,223,20,1427
26,1560,1542,35.84,0,,,7,127607,25745,1577.0,0,9589,154387,225.29,0.0,20,3.33,0.906,0.995,1.0,23820,1803,603,2.125,212,794,0.06,240,62,1826
19,1560,1542,27.69,0,,,6,145567,30298,1340.0,0,10143,176266,223.33,0.0,14,2.8,0.906,0.995,1.0,24486,1394,342,1.777,211,529,0.04,223,18,1826
23,1560,1542,27.76,0,,,6,170496,36313,1334.0,0,10727,207062,222.33,0.0,18,3.6,0.906,0.995,1.0,24816,1506,272,1.75,204,457,0.03,223,19,1826
26,1239,1186,27.64,0,,,6,177089,37618,1334.0,0,11272,215002,222.33,0.0,20,3.33,0.844,0.79,0.769,10571,1680,337,1.665,209,547,0.04,223,20,1403
