NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
116,780,40,3.69,1,,,9
116,780,40,3.26,1,,,9
116,780,40,3.24,1,,,9
120,780,40,3.88,1,,,9
116,780,40,3.57,1,,,9
116,780,40,3.68,1,,,9
120,780,40,3.79,1,,,9
116,780,40,3.31,1,,,9
116,780,40,3.94,1,,,9
120,780,40,3.49,1,,,9
120,780,40,3.28,1,,,9
116,780,40,3.61,1,,,9
117,780,40,3.69,1,,,8
116,780,40,3.3,1,,,9
116,780,40,3.58,1,,,9
117,780,40,3.48,1,,,8
116,780,40,3.64,1,,,9
113,780,40,3.7,1,,,8
116,780,40,3.66,1,,,9
116,780,40,3.33,1,,,9
116,780,40,4.11,1,,,9
116,780,40,3.53,1,,,9
116,780,40,3.56,1,,,9
120,780,40,3.37,1,,,9
116,780,40,3.9,1,,,9
117,780,40,3.4,1,,,8
120,780,40,3.33,1,,,9
113,780,40,3.59,1,,,8
116,780,40,3.67,1,,,9
116,780,40,3.79,1,,,9
