NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
14,538,16,2.72,1,,,3
14,538,16,2.81,1,,,3
14,538,16,2.8,1,,,3
16,538,16,2.82,1,,,3
14,538,16,2.85,1,,,3
14,538,16,2.74,1,,,3
14,538,16,2.76,1,,,3
14,538,16,2.77,1,,,3
14,538,16,2.8,1,,,3
14,538,16,2.7,1,,,3
16,538,16,2.73,1,,,3
14,538,16,2.8,1,,,3
12,538,16,2.78,1,,,2
14,538,16,2.76,1,,,3
16,538,16,2.85,1,,,3
14,538,16,2.94,1,,,3
14,538,16,3.27,1,,,3
14,538,16,2.73,1,,,3
14,538,16,2.84,1,,,3
14,538,16,3.05,1,,,3
14,538,16,2.85,1,,,3
16,538,16,2.76,1,,,3
14,538,16,2.8,1,,,3
14,538,16,2.79,1,,,3
14,538,16,2.97,1,,,3
14,538,16,2.74,1,,,3
14,538,16,2.88,1,,,3
14,538,16,2.87,1,,,3
16,538,16,2.85,1,,,3
14,538,16,3.0,1,,,3
