NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,593,20,2.58,1,,,0
,593,20,2.6,1,,,0
,593,20,2.63,1,,,0
,593,20,2.36,1,,,0
,593,20,2.51,1,,,0
,593,20,2.55,1,,,0
,593,20,2.41,1,,,0
,593,20,2.51,1,,,0
,593,20,2.63,1,,,0
,593,20,2.61,1,,,0
,593,20,2.45,1,,,0
,593,20,2.4,1,,,0
,593,20,2.57,1,,,0
,593,20,2.56,1,,,0
,593,20,2.79,1,,,0
,593,20,2.5,1,,,0
,593,20,2.46,1,,,0
,593,20,2.62,1,,,0
,593,20,2.5,1,,,0
,593,20,2.56,1,,,0
,593,20,2.48,1,,,0
,593,20,2.54,1,,,0
,593,20,2.49,1,,,0
,593,20,2.43,1,,,0
,593,20,2.44,1,,,0
,593,20,2.5,1,,,0
,593,20,2.33,1,,,0
,593,20,2.57,1,,,0
,593,20,2.48,1,,,0
,593,20,2.39,1,,,0
