NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
144,876,66,4.02,1,,,10
144,876,66,4.55,1,,,10
144,876,66,4.39,1,,,10
144,876,66,4.17,1,,,10
144,876,66,5.43,1,,,10
144,876,66,4.33,1,,,10
144,876,66,4.4,1,,,10
144,876,66,4.12,1,,,10
144,876,66,4.05,1,,,10
144,876,66,5.49,1,,,10
144,876,66,4.28,1,,,10
144,876,66,4.66,1,,,10
144,876,66,5.27,1,,,10
144,876,66,5.4,1,,,10
144,876,66,4.06,1,,,10
144,876,66,4.53,1,,,10
144,876,66,4.36,1,,,10
144,876,66,4.11,1,,,10
144,876,66,4.39,1,,,10
144,876,66,4.12,1,,,10
144,876,66,5.48,1,,,10
144,876,66,4.34,1,,,10
144,876,66,5.4,1,,,10
144,876,66,4.48,1,,,10
144,876,66,4.49,1,,,10
144,876,66,5.3,1,,,10
144,876,66,4.39,1,,,10
144,876,66,5.45,1,,,10
144,876,66,4.51,1,,,10
144,876,66,5.39,1,,,10
