NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
32,1132,26,4.33,1,,,6
32,1132,26,4.35,1,,,6
32,1132,26,4.1,1,,,6
32,1132,26,4.1,1,,,6
32,1132,26,4.36,1,,,6
32,1132,26,4.26,1,,,6
32,1132,26,4.25,1,,,6
32,1132,26,4.43,1,,,6
32,1132,26,4.24,1,,,6
32,1132,26,4.12,1,,,6
32,1132,26,4.29,1,,,6
32,1132,26,4.2,1,,,6
32,1132,26,4.23,1,,,6
32,1132,26,4.12,1,,,6
32,1132,26,4.19,1,,,6
32,1132,26,4.27,1,,,6
32,1132,26,4.17,1,,,6
32,1132,26,4.15,1,,,6
32,1132,26,3.9,1,,,6
32,1132,26,4.18,1,,,6
32,1132,26,4.19,1,,,6
32,1132,26,4.07,1,,,6
32,1132,26,4.06,1,,,6
32,1132,26,3.91,1,,,6
38,1132,26,4.22,1,,,5
33,1132,26,4.24,1,,,6
32,1132,26,3.82,1,,,6
32,1132,26,3.96,1,,,6
32,1132,26,3.83,1,,,6
32,1132,26,3.94,1,,,6
