NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,2091,212,4.65,0,,,0
,1177,34,3.37,0,,,0
,1462,56,3.39,0,,,0
,1177,34,3.51,0,,,0
,1462,56,4.25,0,,,0
,1153,32,3.33,0,,,0
,2091,212,4.73,0,,,0
,1437,54,3.5,0,,,0
,1153,32,3.23,0,,,0
,1153,32,3.3,0,,,0
,1437,54,3.37,0,,,0
,1153,32,3.31,0,,,0
,1153,32,3.29,0,,,0
,2091,212,4.88,0,,,0
,1177,34,3.35,0,,,0
,2091,212,4.72,0,,,0
,1177,34,3.33,0,,,0
,1177,34,3.34,0,,,0
,1437,54,3.41,0,,,0
,1437,54,3.38,0,,,0
,1437,54,3.47,0,,,0
,1437,54,3.36,0,,,0
,2083,212,4.7,0,,,0
,1437,54,3.56,0,,,0
,2091,212,4.8,0,,,0
,2091,212,4.67,0,,,0
,2083,212,4.7,0,,,0
,1177,34,3.34,0,,,0
,1177,34,3.32,0,,,0
,1438,54,3.49,0,,,0
