NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3,618,36,2.77,0,,,1
3,730,66,2.82,0,,,1
3,568,38,2.75,0,,,1
3,438,22,2.77,0,,,1
,997,106,3.45,0,,,0
9,439,22,2.7,0,,,2
58,581,42,3.01,0,,,5
3,730,66,2.97,0,,,1
,797,84,2.71,0,,,0
3,730,66,2.76,0,,,1
,729,66,2.9,0,,,0
3,730,66,3.51,0,,,1
3,730,66,3.43,0,,,1
,729,66,2.9,0,,,0
9,439,22,2.91,0,,,2
9,439,22,3.42,0,,,2
,885,92,3.19,0,,,0
,877,92,3.14,0,,,0
3,730,66,2.78,0,,,1
3,730,66,2.89,0,,,1
3,730,66,2.93,0,,,1
,877,92,3.28,0,,,0
15,801,84,3.35,0,,,2
3,730,66,2.82,0,,,1
3,730,66,3.35,0,,,1
,877,92,3.28,0,,,0
18,801,84,3.41,0,,,3
9,439,22,2.74,0,,,2
15,801,84,3.25,0,,,2
,729,66,2.88,0,,,0
