NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
741,3105,222,12.13,1,,,34
778,3105,222,8.6,1,,,33
748,3105,222,8.99,1,,,31
759,3105,222,10.27,1,,,35
778,3105,222,8.39,1,,,33
943,3105,222,9.88,1,,,31
759,3105,222,10.3,1,,,35
759,3105,222,10.24,1,,,35
748,3105,222,8.51,1,,,31
741,3105,222,12.17,1,,,34
759,3105,222,10.39,1,,,35
786,3105,222,8.96,1,,,36
759,3105,222,10.52,1,,,35
727,3105,222,8.46,1,,,32
748,3105,222,9.02,1,,,31
778,3105,222,8.82,1,,,33
759,3105,222,10.19,1,,,35
1120,3105,222,10.91,1,,,34
741,3105,222,11.65,1,,,34
794,3105,222,8.47,1,,,36
794,3105,222,8.39,1,,,36
778,3105,222,8.56,1,,,33
741,3105,222,11.5,1,,,34
786,3105,222,8.36,1,,,36
741,3105,222,11.84,1,,,34
794,3105,222,8.51,1,,,36
748,3105,222,9.08,1,,,31
943,3105,222,9.55,1,,,31
778,3105,222,8.66,1,,,33
1120,3105,222,10.58,1,,,34
