NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
59,1053,38,4.14,1,,,6
59,1053,38,3.61,1,,,6
47,1053,38,3.31,1,,,5
59,1053,38,3.71,1,,,6
47,1053,38,3.32,1,,,5
59,1053,38,3.72,1,,,6
56,1053,38,3.64,1,,,5
59,1053,38,3.7,1,,,6
44,1053,38,3.32,1,,,5
59,1053,38,3.51,1,,,6
59,1053,38,3.65,1,,,6
41,1053,38,3.33,1,,,4
47,1053,38,3.36,1,,,5
59,1053,38,3.72,1,,,6
44,1053,38,3.28,1,,,5
59,1053,38,3.56,1,,,6
44,1053,38,3.32,1,,,5
59,1053,38,3.64,1,,,6
59,1053,38,3.71,1,,,6
44,1053,38,3.36,1,,,5
59,1053,38,3.53,1,,,6
56,1053,38,3.59,1,,,5
56,1053,38,3.5,1,,,5
59,1053,38,3.74,1,,,6
44,1053,38,3.34,1,,,5
59,1053,38,3.55,1,,,6
56,1053,38,3.55,1,,,5
59,1053,38,3.58,1,,,6
44,1053,38,3.37,1,,,5
59,1053,38,3.5,1,,,6
