NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
39,812,508,898.5,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.65,460798,48512,1.36,43,4,941
39,812,508,898.03,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,983.137,44710,65847,1.85,43,4,941
39,812,508,898.42,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.461,461291,36590,1.03,43,4,941
39,812,508,898.46,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.617,461435,86330,2.43,43,4,941
39,812,508,898.49,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.696,456485,56614,1.59,43,4,941
39,812,508,898.37,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.274,49594,51394,1.45,43,4,941
39,812,508,898.43,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.999,64331,86330,2.43,43,4,941
39,812,508,898.34,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.778,461425,36590,1.03,43,4,941
39,812,508,898.07,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.322,455725,86330,2.43,43,4,941
39,812,508,898.16,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.42,449676,86330,2.43,43,4,941
39,812,508,898.39,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.129,58288,57060,1.6,43,4,941
39,812,508,898.43,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.847,64864,86330,2.43,43,4,941
39,812,508,898.47,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.031,460798,47866,1.35,43,4,941
39,812,508,898.19,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.192,455374,77714,2.19,43,4,941
39,812,508,898.39,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.314,62545,36590,1.03,43,4,941
39,812,508,898.43,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,983.94,444832,48527,1.36,43,4,941
39,812,508,898.3,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,979.606,408517,86330,2.43,43,4,941
39,812,508,898.38,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.024,53499,86330,2.43,43,4,941
39,812,508,898.3,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,984.548,441481,36590,1.03,43,4,941
39,812,508,898.32,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,999.279,402427,36590,1.03,43,4,941
39,812,508,898.06,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,964.004,56710,63001,1.77,43,4,941
39,812,508,898.37,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.673,63928,86330,2.43,43,4,941
39,812,508,898.05,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.794,452688,86330,2.43,43,4,941
39,812,508,898.42,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.256,56467,64697,1.82,43,4,941
39,812,508,898.47,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.884,62078,86330,2.43,43,4,941
39,812,508,898.46,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.729,65232,65847,1.85,43,4,941
39,812,508,898.34,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.89,46550,36590,1.03,43,4,941
39,812,508,898.41,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.15,52120,86330,2.43,43,4,941
39,812,508,898.34,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,982.062,49594,86330,2.43,43,4,941
39,812,508,898.43,0,,,2,2718,772,43.0,22,96,3496,21.5,11.0,15,7.5,1.0,1.0,1.0,1798,1986,1853,981.636,61800,86330,2.43,43,4,941
