NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1249,1721,86,16.92,1,,,176
1940,1721,86,14.48,1,,,313
1417,1721,86,12.82,1,,,227
1370,1721,86,13.64,1,,,183
1802,1721,86,14.75,1,,,285
447,1721,86,9.66,1,,,58
1249,1721,86,17.39,1,,,176
1577,1721,86,13.11,1,,,243
1333,1721,86,12.37,1,,,207
1802,1721,86,13.63,1,,,285
1370,1721,86,13.46,1,,,183
1002,1721,86,11.09,1,,,145
447,1721,86,9.99,1,,,58
447,1721,86,9.69,1,,,58
447,1721,86,9.52,1,,,58
1221,1721,86,16.35,1,,,179
1202,1721,86,14.48,1,,,197
447,1721,86,9.62,1,,,58
2822,1550,84,30.09,0,,,321
447,1721,86,9.55,1,,,58
447,1721,86,10.31,1,,,58
1382,1721,86,20.05,1,,,179
1802,1721,86,13.8,1,,,285
1286,1721,86,17.83,1,,,172
1249,1721,86,18.14,1,,,176
1249,1721,86,18.12,1,,,176
1802,1721,86,13.6,1,,,285
322,1721,86,9.82,1,,,34
447,1721,86,9.33,1,,,58
447,1721,86,9.58,1,,,58
