NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
78,985,40,3.75,1,,,6
78,985,40,3.95,1,,,6
78,985,40,3.67,1,,,6
78,985,40,3.59,1,,,6
81,985,40,3.66,1,,,6
78,985,40,3.73,1,,,6
78,985,40,3.82,1,,,6
81,985,40,3.75,1,,,6
81,985,40,3.64,1,,,6
78,985,40,3.84,1,,,6
81,985,40,3.67,1,,,6
81,985,40,3.56,1,,,6
78,985,40,3.84,1,,,6
78,985,40,3.93,1,,,6
75,985,40,3.61,1,,,5
81,985,40,3.77,1,,,6
81,985,40,4.03,1,,,6
78,985,40,3.92,1,,,6
78,985,40,3.66,1,,,6
78,985,40,3.84,1,,,6
81,985,40,3.86,1,,,6
78,985,40,3.54,1,,,6
78,985,40,3.66,1,,,6
78,985,40,3.64,1,,,6
81,985,40,3.67,1,,,6
78,985,40,3.64,1,,,6
78,985,40,3.73,1,,,6
78,985,40,3.73,1,,,6
78,985,40,4.22,1,,,6
78,985,40,3.92,1,,,6
