NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
3660,2780,3068,897.57,0,,,118,292696,47514,29513.0,39,25755,348380,250.11,0.33,3547,30.06,0.822,0.889,0.901,16667,125660,23630,210.219,2542,9268,0.22,292,38,3477
1018,2119,1954,897.52,0,,,68,199394,37385,3896.0,31,12074,238885,57.29,0.46,948,13.94,0.911,0.677,0.574,17191,34137,10137,150.284,250536,11373,0.55,292,30,2318
6304,2990,3370,897.88,0,,,113,96418,5240,42145.0,36,15149,108064,372.96,0.32,6205,55.4,0.867,0.956,0.99,9796,50708,12571,84.738,345,7436,0.28,292,58,3783
5596,3118,3404,897.34,0,,,85,771755,160638,36301.0,35,46591,938355,427.07,0.42,5503,65.51,0.911,0.997,1.0,79215,96551,9755,213.654,278,7404,0.12,292,33,3895
6359,2990,3370,897.96,0,,,114,97067,5252,42978.0,37,15331,108786,377.0,0.33,6258,55.38,0.867,0.956,0.99,9803,51483,12599,82.809,347,7497,0.28,292,58,3783
1184,1958,1874,897.66,0,,,47,151568,27835,3689.0,30,10667,181595,78.49,0.64,1110,23.62,0.8,0.626,0.551,5457,26051,4758,212.374,38380,3660,0.27,292,25,2182
1018,2119,1954,897.45,0,,,68,199394,37385,3896.0,31,12074,238885,57.29,0.46,948,13.94,0.911,0.677,0.574,17191,34137,10137,150.854,250536,11081,0.54,292,30,2318
7292,2993,3372,898.09,0,,,115,106740,5923,43250.0,38,16827,119751,376.09,0.33,7189,63.06,0.867,0.957,0.991,9732,56267,9019,69.011,317,6136,0.27,292,56,3786
1184,1958,1874,897.14,0,,,47,151568,27835,3689.0,30,10667,181595,78.49,0.64,1110,23.62,0.8,0.626,0.551,5457,26051,4758,216.586,38380,3732,0.27,292,25,2182
1018,2091,1950,897.21,0,,,68,192262,35935,3897.0,31,11673,230263,57.31,0.46,948,13.94,0.911,0.668,0.573,10064,30607,9087,158.167,294413,10507,0.53,292,30,2296
996,2015,1930,897.48,0,,,70,164840,31732,3620.0,25,9812,198631,51.71,0.36,933,13.33,0.8,0.644,0.567,13483,25550,7895,151.203,157369,10119,0.59,292,36,2252
1018,2091,1950,897.55,0,,,68,192236,35935,3897.0,31,11664,230234,57.31,0.46,948,13.94,0.911,0.668,0.573,10038,30445,8999,156.713,244587,10452,0.53,292,30,2296
1018,2091,1950,897.13,0,,,68,192236,35935,3897.0,31,11664,230234,57.31,0.46,948,13.94,0.911,0.668,0.573,10038,30445,8999,153.16,244587,10165,0.52,292,30,2296
1018,2119,1954,897.02,0,,,68,199394,37385,3896.0,31,12074,238885,57.29,0.46,948,13.94,0.911,0.677,0.574,17191,34137,10137,157.336,250536,11081,0.54,292,30,2318
1063,2080,1898,897.6,0,,,46,196268,37588,2889.0,23,13404,236030,62.8,0.5,998,21.7,0.911,0.665,0.558,14594,55091,15618,224.959,279651,13844,0.53,292,24,2258
1018,2091,1950,897.58,0,,,68,192262,35935,3897.0,31,11673,230263,57.31,0.46,948,13.94,0.911,0.668,0.573,10064,30607,9087,160.333,294413,10498,0.53,292,30,2296
1018,2119,1954,897.23,0,,,68,199394,37385,3896.0,31,12074,238885,57.29,0.46,948,13.94,0.911,0.677,0.574,17191,34137,10137,151.757,250536,11081,0.54,292,30,2318
7164,3002,3378,898.07,0,,,116,105222,5624,44638.0,38,16929,117967,384.81,0.33,7060,61.39,0.867,0.96,0.992,9816,59286,12631,76.183,347,7539,0.28,292,58,3799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,2111,1954,897.5,0,,,48,198696,37944,3198.0,24,13542,238851,66.63,0.51,1006,21.4,0.911,0.675,0.574,14590,56614,16705,174.314,81410,9751,0.39,292,24,2317
1063,2113,1954,897.73,0,,,47,196515,37597,3030.0,23,13447,236300,64.47,0.5,998,21.7,0.911,0.676,0.574,14840,55804,15752,200.763,282325,13906,0.53,292,24,2318
1074,2111,1954,897.67,0,,,48,198696,37944,3198.0,24,13542,238851,66.63,0.51,1006,21.4,0.911,0.675,0.574,14590,56614,16705,179.051,81410,9827,0.39,292,24,2317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,3080,3366,897.68,0,,,97,770218,165449,42541.0,29,42201,938960,438.57,0.3,1780,18.54,0.911,0.985,0.989,91845,41385,5087,137.978,247,5394,0.09,292,37,3843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1291,972,897.39,0,,,41,339920,72723,2763.0,29,17590,414137,67.39,0.71,880,21.46,0.511,0.413,0.286,1588,50824,9900,244.408,246338,12136,0.36,292,39,1137
996,2106,1946,897.18,0,,,70,165171,31737,3620.0,25,9916,199006,51.71,0.36,933,13.33,0.889,0.673,0.572,13816,27047,8742,167.75,429796,12844,0.7,292,36,2299
1807,3115,3404,897.61,0,,,96,718099,153951,43080.0,29,39782,875245,448.75,0.31,1721,18.12,0.911,0.996,1.0,94312,39530,4990,134.836,247,5314,0.09,292,42,3890
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,3002,3378,897.81,0,,,116,105222,5624,44638.0,38,16929,117967,384.81,0.33,7060,61.39,0.867,0.96,0.992,9816,59286,12631,73.44,347,7539,0.28,292,58,3799
