NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,1200,28,3.41,1,,,0
,1200,28,3.62,1,,,0
,1200,28,3.62,1,,,0
,1200,28,3.42,1,,,0
,1200,28,3.35,1,,,0
,1200,28,3.41,1,,,0
,1200,28,3.49,1,,,0
,1200,28,3.34,1,,,0
,1200,28,3.41,1,,,0
,1200,28,3.43,1,,,0
,1200,28,3.3,1,,,0
,1200,28,3.4,1,,,0
,1200,28,3.36,1,,,0
,1200,28,3.33,1,,,0
,1200,28,3.37,1,,,0
,1200,28,3.56,1,,,0
,1200,28,3.45,1,,,0
,1200,28,3.41,1,,,0
,1200,28,3.36,1,,,0
,1200,28,3.4,1,,,0
,1200,28,3.29,1,,,0
,1200,28,3.46,1,,,0
,1200,28,3.28,1,,,0
,1200,28,3.45,1,,,0
,1200,28,3.59,1,,,0
,1200,28,3.32,1,,,0
,1200,28,3.24,1,,,0
,1200,28,3.47,1,,,0
,1200,28,3.49,1,,,0
,1200,28,3.55,1,,,0
