NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
138,612,30,3.64,1,,,9
138,612,30,3.33,1,,,9
138,612,30,3.38,1,,,9
138,612,30,3.7,1,,,9
138,612,30,3.97,1,,,9
138,612,30,3.48,1,,,9
138,612,30,3.57,1,,,9
138,612,30,3.29,1,,,9
138,612,30,4.15,1,,,9
138,612,30,4.17,1,,,9
129,612,30,3.21,1,,,8
138,612,30,3.47,1,,,9
138,612,30,3.63,1,,,9
138,612,30,3.46,1,,,9
138,612,30,3.23,1,,,9
138,612,30,3.91,1,,,9
138,612,30,3.3,1,,,9
138,612,30,3.47,1,,,9
138,612,30,3.8,1,,,9
138,612,30,3.08,1,,,9
138,612,30,3.5,1,,,9
138,612,30,3.62,1,,,9
138,612,30,3.53,1,,,9
138,612,30,3.59,1,,,9
138,612,30,3.24,1,,,9
138,612,30,3.38,1,,,9
138,612,30,3.67,1,,,9
138,612,30,3.58,1,,,9
138,612,30,3.63,1,,,9
138,612,30,3.7,1,,,9
