NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
98,148,8,899.83,0,,,14
84,148,8,899.76,0,,,13
84,148,8,899.86,0,,,13
84,148,8,899.89,0,,,13
98,148,8,899.83,0,,,14
84,148,8,899.69,0,,,13
84,148,8,899.87,0,,,13
98,148,8,899.84,0,,,14
98,148,8,899.74,0,,,14
84,148,8,899.78,0,,,13
98,148,8,899.85,0,,,14
98,148,8,899.79,0,,,14
84,148,8,899.88,0,,,13
84,148,8,899.75,0,,,13
84,148,8,899.76,0,,,13
84,148,8,899.8,0,,,13
84,148,8,899.72,0,,,13
98,148,8,899.9,0,,,14
84,148,8,899.86,0,,,13
84,148,8,899.78,0,,,13
84,148,8,899.83,0,,,13
84,148,8,899.79,0,,,13
84,148,8,899.87,0,,,13
98,148,8,899.89,0,,,14
98,148,8,899.85,0,,,14
84,148,8,899.87,0,,,13
84,148,8,899.79,0,,,13
84,148,8,899.7,0,,,13
84,148,8,899.82,0,,,13
98,148,8,899.88,0,,,14
