NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5,182,24,2.09,1,,,3
2,152,10,2.21,1,,,2
2,152,10,1.86,1,,,2
5,182,24,1.95,1,,,3
2,152,10,1.85,1,,,2
2,152,10,1.97,1,,,2
2,152,10,1.91,1,,,2
2,152,10,1.92,1,,,2
2,152,10,1.92,1,,,2
2,152,10,1.9,1,,,2
2,152,10,1.93,1,,,2
2,152,10,2.12,1,,,2
2,152,10,1.92,1,,,2
5,182,24,2.1,1,,,3
5,182,24,2.03,1,,,3
2,158,10,1.96,1,,,2
2,152,10,1.98,1,,,2
2,158,10,2.0,1,,,2
5,182,24,2.04,1,,,3
5,182,24,2.21,1,,,3
2,152,10,2.1,1,,,2
2,152,10,1.88,1,,,2
2,152,10,2.11,1,,,2
5,182,24,2.01,1,,,3
2,152,10,2.01,1,,,2
2,158,10,1.88,1,,,2
5,182,24,2.0,1,,,3
5,182,24,2.08,1,,,3
2,158,10,2.05,1,,,2
2,152,10,1.94,1,,,2
