NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
17250,3805,716,887.31,0,,,201,790368,59025,19113.0,252,251905,900804,95.09,1.25,16797,83.57,0.307,0.25,0.146,7180,1089536,18423,605.058,4636,8423,0.04,438,215,2180,611.271,170.128
5282,6507,1650,888.13,0,,,156,1656478,135688,11337.0,81,461210,1846654,72.67,0.52,5045,32.34,0.479,0.428,0.336,74892,521624,9798,100.806,797,4757,0.01,2439,783,5095,112.639,678.421
30028,2920,472,888.07,0,,,920,521975,40985,132860.0,809,167765,574244,144.41,0.88,28300,30.79,0.219,0.192,0.096,7801,866009,39000,161.347,8049,21072,0.14,50,24,1717,165.945,161.612
27617,2746,416,887.75,0,,,784,919947,55486,101578.0,1067,313058,1001379,129.56,1.36,25766,32.86,0.254,0.181,0.085,67000,1616700,57463,143.289,14571,22027,0.09,268,118,1586,150.297,302.402
23120,2090,236,887.17,0,,,293,390824,37036,59019.0,320,113724,444728,201.43,1.09,22507,76.82,0.12,0.137,0.048,1675,410810,28861,185.217,774,11807,0.11,136,57,812,188.751,272.929
16691,3829,756,887.55,0,,,175,659284,58057,16866.0,175,179951,725021,96.38,1.0,16341,93.38,0.219,0.252,0.154,20118,289657,18268,84.959,545,5938,0.03,143,99,2494,90.811,703.998
5278,3407,696,888.24,0,,,152,1592508,130176,11013.0,81,444234,1775393,72.45,0.53,5045,33.19,0.288,0.224,0.142,10096,508642,9787,92.546,797,4735,0.01,2439,760,2125,103.936,691.127
17235,3804,716,887.59,0,,,200,788651,58900,19001.0,248,251366,898827,95.0,1.24,16787,83.93,0.307,0.25,0.146,7171,1086635,18212,590.879,4483,8325,0.04,438,215,2180,596.869,182.715
5195,6235,1530,887.55,0,,,151,1568146,128197,10929.0,80,437411,1748105,72.38,0.53,4964,32.87,0.472,0.41,0.311,64824,498188,9783,92.434,797,4727,0.01,2029,750,4794,103.914,687.999
23222,2224,270,887.06,0,,,295,396401,37931,59645.0,328,114861,451391,202.19,1.11,22599,76.61,0.124,0.146,0.055,1805,414788,28939,185.276,774,11841,0.11,136,58,907,188.86,264.383
14079,2661,394,887.8,0,,,690,790097,47107,96298.0,1030,249004,858897,139.56,1.49,12359,17.91,0.242,0.175,0.08,71717,938760,39285,120.47,14917,17311,0.09,292,159,1485,126.853,346.301
23171,3171,792,888.07,0,,,295,395843,37869,59645.0,324,114721,450756,202.19,1.1,22553,76.71,0.175,0.209,0.161,4033,414092,28915,189.271,774,11841,0.11,136,58,1930,192.589,261.292
2228,4749,1108,887.52,0,,,92,917238,83973,9516.0,79,237737,1005668,103.43,0.86,2057,22.36,0.239,0.312,0.225,99472,277677,11944,249.55,1037,7199,0.03,595,338,3399,257.744,556.455
23067,3171,792,888.14,0,,,293,390395,36991,59019.0,316,113613,444240,201.43,1.08,22459,76.91,0.175,0.209,0.161,4041,410263,28849,190.957,774,11805,0.11,136,57,1930,194.574,262.347
23120,3171,792,887.14,0,,,294,393119,37430,59332.0,320,114167,447498,201.81,1.09,22507,76.82,0.175,0.209,0.161,4033,412177,28891,184.364,774,11829,0.11,136,57,1930,188.624,268.15
26914,3163,564,887.92,0,,,1073,459157,33022,117797.0,1183,159991,506530,109.78,1.1,24659,23.0,0.242,0.208,0.115,16923,1089297,44697,174.747,18380,25262,0.17,64,31,1939,178.609,108.123
5368,6021,1472,887.76,0,,,160,1719414,140952,11662.0,82,478298,1917026,72.89,0.51,5126,32.04,0.463,0.396,0.3,56143,541155,9915,97.841,810,4805,0.01,2547,796,4570,109.937,680.404
3249,4436,966,887.76,0,,,208,1378868,119543,18337.0,425,361203,1511565,88.16,2.04,2616,12.58,0.254,0.292,0.197,76220,423869,16678,225.439,3970,9949,0.03,885,434,3067,235.92,512.64
12967,2861,456,888.01,0,,,926,282807,21743,141318.0,869,85190,313330,152.61,0.94,11173,12.08,0.219,0.188,0.093,7349,520188,25181,193.659,9788,17911,0.2,47,33,1655,195.97,89.513
1552,3208,854,888.14,0,,,13,551387,89345,1642.0,12,115926,641413,126.31,0.92,1527,117.46,0.186,0.211,0.174,9555,64903,112,57.85,202,230,0.0,48,31,2280,62.87,785.654
8236,3970,1098,887.7,0,,,289,580132,79204,35480.0,263,138652,664309,122.77,0.91,7684,26.59,0.231,0.261,0.223,35242,226963,8250,101.111,4485,8573,0.06,59,40,3003,106.185,582.455
23273,3171,792,888.63,0,,,297,401296,38748,60271.0,332,115829,457278,202.93,1.12,22645,76.5,0.175,0.209,0.161,4038,417929,28965,184.802,774,11865,0.11,136,58,1930,188.74,258.951
5365,3763,846,887.97,0,,,157,1675997,137234,11421.0,82,466795,1868639,72.75,0.52,5126,32.65,0.3,0.248,0.172,12183,531890,9900,91.782,810,4795,0.01,2547,787,2499,104.573,689.527
3129,4294,924,887.43,0,,,191,1372253,119205,16633.0,410,359106,1504324,87.08,2.15,2528,13.24,0.246,0.282,0.188,71370,416364,15989,224.394,3469,9672,0.03,885,435,2926,234.571,521.991
16691,3840,762,887.89,0,,,175,680451,60297,16866.0,175,185332,748454,96.38,1.0,16341,93.38,0.219,0.253,0.155,41293,291412,18268,85.488,545,5938,0.03,143,100,2513,91.096,704.32
17988,4169,870,887.33,0,,,340,1328058,112766,31871.0,548,364082,1455430,93.74,1.61,17100,50.29,0.242,0.274,0.177,53673,625859,33717,235.165,3268,14358,0.04,853,340,2740,244.884,448.786
5365,4572,1078,888.3,0,,,157,1692689,138681,11421.0,82,471376,1887197,72.75,0.52,5126,32.65,0.369,0.301,0.219,29281,536119,9910,94.389,810,4803,0.01,2547,786,3277,106.756,686.426
54660,2925,406,887.29,0,,,515,2808469,227444,55175.0,515,904026,3236361,107.14,1.0,53630,104.14,0.269,0.192,0.083,3983,5097029,60363,373.09,545,17136,0.02,500,242,1333,392.302,222.513
55710,3079,448,888.04,0,,,525,2880449,233097,56235.0,525,926489,3319082,107.11,1.0,54660,104.11,0.276,0.203,0.091,4651,5257869,65288,387.263,545,18218,0.02,500,243,1479,406.464,205.976
17565,4049,826,887.7,0,,,322,1319647,109565,29699.0,521,359595,1446526,92.23,1.62,16722,51.93,0.228,0.266,0.168,49833,621481,33427,231.582,2784,14120,0.04,882,368,2598,241.78,462.245
