NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
10008,12,8,900.28,0,,,140
,,,,,,,
10008,12,8,900.3,0,,,140
10008,8,6,900.3,0,,,140
10008,12,8,900.26,0,,,140
,,,,,,,
10008,8,6,900.3,0,,,140
10008,8,6,900.3,0,,,140
10008,12,8,900.34,0,,,140
10008,8,6,900.3,0,,,140
10008,12,8,900.32,0,,,140
10008,8,6,900.32,0,,,140
10008,8,6,900.26,0,,,140
10008,12,8,900.33,0,,,140
10008,12,8,900.31,0,,,140
10008,12,8,900.31,0,,,140
10008,12,8,900.3,0,,,140
10008,8,6,900.32,0,,,140
10150,8,6,900.32,0,,,141
10008,8,6,900.31,0,,,140
10008,12,8,900.3,0,,,140
10008,12,8,900.31,0,,,140
10008,8,6,900.33,0,,,140
10008,8,6,900.27,0,,,140
10008,8,6,900.32,0,,,140
10008,8,6,900.31,0,,,140
10008,8,6,900.24,0,,,140
10008,8,6,900.32,0,,,140
10008,8,6,900.3,0,,,140
10008,8,6,900.29,0,,,140
