NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
7311,28,14,900.29,0,,,85
7311,28,14,900.27,0,,,85
7311,19,10,900.29,0,,,85
7142,28,14,900.28,0,,,84
7142,28,14,900.27,0,,,84
7311,28,14,900.26,0,,,85
7311,28,14,900.27,0,,,85
7142,28,14,900.29,0,,,84
7311,19,10,900.28,0,,,85
7311,28,14,900.29,0,,,85
7311,28,14,900.25,0,,,85
7311,28,14,900.3,0,,,85
7142,28,14,900.31,0,,,84
7657,28,14,900.28,0,,,87
7142,28,14,900.28,0,,,84
7142,28,14,900.28,0,,,84
7311,19,10,900.29,0,,,85
7311,28,14,900.31,0,,,85
7311,28,14,900.26,0,,,85
7311,28,14,900.28,0,,,85
7142,28,14,900.26,0,,,84
7142,28,14,900.28,0,,,84
7142,28,14,900.25,0,,,84
7311,28,14,900.25,0,,,85
7311,28,14,900.31,0,,,85
7311,28,14,900.34,0,,,85
7311,28,14,900.27,0,,,85
7311,28,14,900.29,0,,,85
7142,28,14,900.29,0,,,84
