NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
7656,15,6,900.33,0,,,87
7656,15,6,900.27,0,,,87
7656,15,6,900.24,0,,,87
7656,15,6,900.3,0,,,87
8372,15,6,900.32,0,,,91
7656,15,6,900.27,0,,,87
7656,15,6,900.31,0,,,87
7656,15,6,900.33,0,,,87
7656,15,6,900.29,0,,,87
7656,15,6,900.3,0,,,87
7656,15,6,900.32,0,,,87
7656,15,6,900.32,0,,,87
,,,,,,,
7656,15,6,900.29,0,,,87
7656,15,6,900.28,0,,,87
7656,15,6,900.31,0,,,87
8372,15,6,900.3,0,,,91
7656,15,6,900.3,0,,,87
8372,15,6,900.3,0,,,91
7656,15,6,900.27,0,,,87
,,,,,,,
7656,15,6,900.32,0,,,87
8372,15,6,900.32,0,,,91
8372,15,6,900.31,0,,,91
7656,15,6,900.28,0,,,87
7656,15,6,900.28,0,,,87
7656,15,6,900.3,0,,,87
7656,15,6,900.32,0,,,87
8372,15,6,900.31,0,,,91
7656,15,6,900.3,0,,,87
