NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
437,40,14,5.36,1,,,37
437,40,14,5.34,1,,,37
438,40,14,5.24,1,,,37
438,40,14,5.47,1,,,37
558,40,14,5.6,1,,,48
438,40,14,5.26,1,,,37
366,40,14,4.77,1,,,27
438,40,14,5.51,1,,,37
403,40,14,5.01,1,,,33
562,40,14,5.7,1,,,49
437,40,14,5.37,1,,,37
438,40,14,5.39,1,,,37
438,40,14,5.23,1,,,37
438,40,14,5.25,1,,,37
437,40,14,5.4,1,,,37
321,40,14,4.53,1,,,24
321,40,14,4.59,1,,,24
366,40,14,4.75,1,,,27
366,40,14,4.72,1,,,27
451,40,14,5.47,1,,,38
438,40,14,5.35,1,,,37
366,40,14,4.67,1,,,27
437,40,14,5.44,1,,,37
438,40,14,5.25,1,,,37
321,40,14,4.57,1,,,24
414,40,14,5.15,1,,,34
562,40,14,5.69,1,,,49
321,40,14,4.38,1,,,24
437,40,14,5.5,1,,,37
451,40,14,5.59,1,,,38
