NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
0,1725,214,9.8,1,,,1
9,1717,192,11.0,1,,,2
0,1725,214,10.2,1,,,1
652,1625,176,12.25,1,,,23
0,2659,452,11.22,1,,,1
0,2683,456,10.45,1,,,1
0,2480,394,10.7,1,,,1
96193,4342,830,251.47,1,,,1571
2802,2482,408,42.39,1,,,78
9,1861,244,12.01,1,,,2
96193,4342,830,247.38,1,,,1571
0,1725,214,10.04,1,,,1
631013,3500,580,900.31,0,,,7478
9,1717,192,10.46,1,,,2
13596,3675,678,85.78,1,,,308
32583,4149,788,138.98,1,,,849
383649,3488,580,900.33,0,,,4025
0,2661,426,11.42,1,,,1
0,1725,214,9.95,1,,,1
0,2661,426,10.51,1,,,1
71397,4256,792,256.24,1,,,2150
2867,2431,388,44.1,1,,,79
0,2661,426,10.1,1,,,1
0,1725,214,9.87,1,,,1
96193,4342,830,246.65,1,,,1571
9,1905,238,11.92,1,,,2
97533,3828,722,406.79,1,,,3854
652,1625,176,13.01,1,,,23
0,1725,214,9.88,1,,,1
383825,1028,0,900.3,0,,,4029
