NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
451,1456,106,30.19,0,,,56
762,1334,116,30.12,0,,,90
549,1285,38,30.13,0,,,69
8189,1503,108,30.03,0,,,338
346,2072,310,30.07,0,,,54
683,1297,38,30.15,0,,,64
8154,1505,110,30.12,0,,,331
559,1754,268,30.12,0,,,69
696,1440,94,30.17,0,,,78
482,1797,224,30.16,0,,,66
455,2293,358,30.09,0,,,63
806,1724,254,30.14,0,,,99
437,2325,362,30.1,0,,,61
762,1598,202,30.0,0,,,90
,3678,650,13.89,0,,,0
464,2356,374,30.12,0,,,64
7758,1522,114,29.98,0,,,324
,3678,650,12.88,0,,,0
410,1190,0,30.11,0,,,58
,3678,650,13.43,0,,,0
1020,1537,196,30.16,0,,,97
922,1190,0,30.17,0,,,94
8006,1481,102,30.16,0,,,328
602,1680,220,30.18,0,,,73
439,1456,106,30.15,0,,,55
696,1456,106,30.07,0,,,78
419,2209,342,30.16,0,,,59
394,1190,0,30.16,0,,,57
549,1456,106,30.1,0,,,69
1441,1580,200,30.09,0,,,85
