NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
76073,2170,308,900.87,0,,,750
2825,2621,556,899.98,0,,,323
,,,,,,,
57745,3128,682,899.83,0,,,2040
4571,2993,632,899.93,0,,,535
,,,,,,,
4580,1334,0,902.48,0,,,536
508,2453,542,899.68,0,,,87
75990,2237,328,900.5,0,,,749
,,,,,,,
76073,2229,328,899.89,0,,,750
76073,1837,220,900.92,0,,,750
,,,,,,,
76073,2070,278,900.08,0,,,750
76108,2004,264,899.86,0,,,751
,,,,,,,
,,,,,,,
1589,2577,556,899.84,0,,,201
,,,,,,,
,,,,,,,
,,,,,,,
76108,1964,244,900.06,0,,,751
,,,,,,,
56113,2207,336,899.85,0,,,1211
67159,2348,364,901.13,0,,,1074
4571,3159,654,899.84,0,,,535
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
