NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
4086,1836,208,30.17,0,,,47
1799,1160,0,30.1,0,,,189
1688,2998,596,30.06,0,,,176
5167,2403,492,30.14,0,,,218
4860,2481,440,30.13,0,,,229
5156,2663,506,30.14,0,,,253
2452,1705,154,30.06,0,,,128
2744,2540,446,30.18,0,,,161
3952,2267,368,30.07,0,,,200
5136,2466,368,30.08,0,,,54
4842,2663,506,30.1,0,,,242
1806,2926,568,30.04,0,,,191
2868,2072,304,30.14,0,,,138
5136,2474,370,30.21,0,,,54
1744,2937,574,30.08,0,,,184
4086,2474,370,30.19,0,,,47
1812,2308,352,30.2,0,,,33
3035,2248,360,30.13,0,,,69
3640,2610,448,30.16,0,,,175
1830,2732,504,30.09,0,,,193
2644,1432,84,30.11,0,,,156
1830,1733,204,30.08,0,,,193
9011,2485,434,30.2,0,,,337
3552,2608,434,30.03,0,,,185
5297,2474,370,30.21,0,,,56
2772,3548,654,30.18,0,,,98
5284,1158,0,30.08,0,,,257
1819,2531,436,30.1,0,,,111
3500,2588,442,30.1,0,,,168
7922,2485,434,30.14,0,,,286
